epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769028048.613861,0,0.000000,0.000000,0.000000,-0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,130.660000
1769028048.614866,0,0.000000,0.000000,0.000000,0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,130.670000
1769028048.628739,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,130.690000
1769028048.628739,0,0.000000,0.000000,0.000000,0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,130.710000
1769028048.660663,0,0.000000,0.000000,0.000000,0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,130.720000
1769028048.660663,0,0.000000,0.000000,0.000000,0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,130.740000
1769028048.679571,0,0.000000,0.000000,0.000000,-0.050000,19.750000,0.000000,0.000000,-0.200000,8.000000,130.750000
1769028048.708579,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,-0.200000,8.000000,130.770000
1769028048.708579,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,130.780000
1769028048.724641,0,0.000000,0.000000,0.000000,-0.030000,19.470000,0.000000,0.000000,-0.200000,8.000000,130.800000
1769028048.756513,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,130.820000
1769028048.788219,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,-0.200000,8.000000,130.830000
1769028048.788219,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,-0.200000,8.000000,130.850000
1769028048.788219,0,0.000000,0.000000,0.000000,0.090000,19.630000,0.000000,0.000000,-0.200000,8.000000,130.860000
1769028048.804219,0,0.000000,0.000000,0.000000,-0.030000,19.470000,0.000000,0.000000,-0.200000,8.000000,130.880000
1769028048.851535,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,130.880000
1769028048.851535,0,0.000000,0.000000,0.000000,-0.020000,19.630000,0.000000,0.000000,-0.200000,8.000000,130.910000
1769028048.851535,0,0.000000,0.000000,0.000000,0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,130.910000
1769028048.851535,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,130.940000
1769028048.851535,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,130.960000
1769028048.883570,0,0.000000,0.000000,0.000000,-0.070000,19.420000,0.000000,0.000000,-0.200000,8.000000,130.970000
1769028048.899588,0,0.000000,0.000000,0.000000,-0.090000,19.420000,0.000000,0.000000,-0.200000,8.000000,130.990000
1769028048.915328,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.000000
1769028048.947432,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.020000
1769028048.947432,0,0.000000,0.000000,0.000000,-0.110000,19.300000,0.000000,0.000000,-0.200000,8.000000,131.020000
1769028048.977216,0,0.000000,0.000000,0.000000,-0.110000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.050000
1769028048.979225,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,-0.200000,8.000000,131.050000
1769028049.010686,0,0.000000,0.000000,0.000000,-0.100000,19.470000,0.000000,0.000000,-0.200000,8.000000,131.080000
1769028049.010686,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.080000
1769028049.010686,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.110000
1769028049.042848,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.110000
1769028049.058852,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.130000
1769028049.091032,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,131.140000
1769028049.091032,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.160000
1769028049.123087,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.170000
1769028049.123087,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.190000
1769028049.139004,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.210000
1769028049.170599,0,0.000000,0.000000,0.000000,-0.150000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.220000
1769028049.186298,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.240000
1769028049.186298,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.250000
1769028049.218484,0,0.000000,0.000000,0.000000,-0.140000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.270000
1769028049.218484,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.280000
1769028049.218484,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.300000
1769028049.250193,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.320000
1769028049.250193,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.330000
1769028049.286890,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.350000
1769028049.286890,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.360000
1769028049.286890,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,-0.200000,8.000000,131.380000
1769028049.297957,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.380000
1769028049.329850,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.410000
1769028049.329850,0,0.000000,0.000000,0.000000,-0.030000,19.370000,0.000000,0.000000,-0.200000,8.000000,131.410000
1769028049.379451,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.440000
1769028049.379451,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.440000
1769028049.379451,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.470000
1769028049.379451,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.470000
1769028049.425106,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.500000
1769028049.425106,0,0.000000,0.000000,0.000000,-0.090000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.500000
1769028049.425106,0,0.000000,0.000000,0.000000,-0.100000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.520000
1769028049.458720,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.530000
1769028049.488765,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.550000
1769028049.488765,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.570000
1769028049.504513,0,0.000000,0.000000,0.000000,-0.070000,19.750000,0.000000,0.000000,-0.200000,8.000000,131.580000
1769028049.536970,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,131.600000
1769028049.536970,0,0.000000,0.000000,0.000000,0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.610000
1769028049.551937,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.630000
1769028049.583456,0,0.000000,0.000000,0.000000,-0.050000,19.860000,0.000000,0.000000,-0.200000,8.000000,131.640000
1769028049.583456,0,0.000000,0.000000,0.000000,0.000000,19.260000,0.000000,0.000000,-0.200000,8.000000,131.660000
1769028049.615347,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.670000
1769028049.631148,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.690000
1769028049.631148,0,0.000000,0.000000,0.000000,-0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.710000
1769028049.631148,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.720000
1769028049.662640,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.740000
1769028049.679658,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,-0.200000,8.000000,131.750000
1769028049.679658,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,-0.200000,8.000000,131.770000
1769028049.710413,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.770000
1769028049.710413,0,0.000000,0.000000,0.000000,-0.050000,19.860000,0.000000,0.000000,-0.200000,8.000000,131.800000
1769028049.742314,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,131.800000
1769028049.773896,0,0.000000,0.000000,0.000000,-0.030000,19.470000,0.000000,0.000000,-0.200000,8.000000,131.830000
1769028049.773896,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.830000
1769028049.789581,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.860000
1769028049.821389,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.860000
1769028049.821389,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.880000
1769028049.837378,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,131.890000
1769028049.837378,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.910000
1769028049.837378,0,0.000000,0.000000,0.000000,0.070000,19.470000,0.000000,0.000000,-0.200000,8.000000,131.920000
1769028049.868971,0,0.000000,0.000000,0.000000,0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,131.940000
1769028049.868971,0,0.000000,0.000000,0.000000,-0.050000,19.750000,0.000000,0.000000,-0.200000,8.000000,131.960000
1769028049.884743,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,131.970000
1769028049.916596,0,0.000000,0.000000,0.000000,0.000000,19.800000,0.000000,0.000000,-0.200000,8.000000,131.990000
1769028049.932422,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.000000
1769028049.932422,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.020000
1769028049.964153,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.030000
1769028049.991253,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.050000
1769028050.019882,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.070000
1769028050.020901,0,0.000000,0.000000,0.000000,-0.030000,19.800000,0.000000,0.000000,-0.200000,8.000000,132.080000
1769028050.043909,0,0.000000,0.000000,0.000000,-0.150000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.100000
1769028050.043909,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.110000
1769028050.060032,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.130000
1769028050.060032,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.140000
1769028050.091653,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.160000
1769028050.107327,0,0.000000,0.000000,0.000000,-0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.170000
1769028050.107327,0,0.000000,0.000000,0.000000,0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.190000
1769028050.139511,0,0.000000,0.000000,0.000000,-0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.210000
1769028050.139511,0,0.000000,0.000000,0.000000,-0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.220000
1769028050.155487,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.240000
1769028050.171519,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,132.250000
1769028050.187254,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.270000
1769028050.219172,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.270000
1769028050.235221,0,0.000000,0.000000,0.000000,0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.300000
1769028050.235221,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.300000
1769028050.267062,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.330000
1769028050.267062,0,0.000000,0.000000,0.000000,-0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.350000
1769028050.287609,0,0.000000,0.000000,0.000000,0.000000,19.860000,0.000000,0.000000,-0.200000,8.000000,132.360000
1769028050.287609,0,0.000000,0.000000,0.000000,0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.360000
1769028050.314700,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.380000
1769028050.314700,0,0.000000,0.000000,0.000000,-0.100000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.390000
1769028050.362525,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.410000
1769028050.362525,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.420000
1769028050.362525,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.440000
1769028050.362525,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.460000
1769028050.394547,0,0.000000,0.000000,0.000000,-0.120000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.470000
1769028050.394547,0,0.000000,0.000000,0.000000,-0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.490000
1769028050.410371,0,0.000000,0.000000,0.000000,-0.110000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.500000
1769028050.458571,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.520000
1769028050.458571,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.530000
1769028050.458571,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.550000
1769028050.498181,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.570000
1769028050.498181,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.580000
1769028050.498181,0,0.000000,0.000000,0.000000,-0.110000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.600000
1769028050.537737,0,0.000000,0.000000,0.000000,-0.020000,19.420000,0.000000,0.000000,-0.200000,8.000000,132.610000
1769028050.537737,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.630000
1769028050.537737,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.640000
1769028050.569413,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.660000
1769028050.600868,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.670000
1769028050.616625,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,132.690000
1769028050.616625,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.710000
1769028050.648297,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.720000
1769028050.664329,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,-0.200000,8.000000,132.720000
1769028050.680566,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.750000
1769028050.696111,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.770000
1769028050.696111,0,0.000000,0.000000,0.000000,-0.020000,19.260000,0.000000,0.000000,-0.200000,8.000000,132.770000
1769028050.727798,0,0.000000,0.000000,0.000000,-0.020000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.800000
1769028050.754357,0,0.000000,0.000000,0.000000,-0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,132.800000
1769028050.754357,0,0.000000,0.000000,0.000000,-0.030000,19.420000,0.000000,0.000000,-0.200000,8.000000,132.830000
1769028050.780627,0,0.000000,0.000000,0.000000,-0.020000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.830000
1769028050.780627,0,0.000000,0.000000,0.000000,-0.090000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.860000
1769028050.791229,0,0.000000,0.000000,0.000000,-0.070000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.860000
1769028050.823323,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.880000
1769028050.823323,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,132.890000
1769028050.856882,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.000000,-0.200000,8.000000,132.910000
1769028050.856882,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.920000
1769028050.886722,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.940000
1769028050.886722,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.960000
1769028050.902505,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,132.970000
1769028050.934258,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,132.990000
1769028050.934258,0,0.000000,0.000000,0.000000,0.000000,19.800000,0.000000,0.000000,-0.200000,8.000000,133.000000
1769028050.934258,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.020000
1769028050.950341,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,-0.200000,8.000000,133.030000
1769028050.982135,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.050000
1769028050.982135,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.070000
1769028051.029912,0,0.000000,0.000000,0.000000,-0.110000,19.700000,0.000000,0.000000,-0.200000,8.000000,133.080000
1769028051.029912,0,0.000000,0.000000,0.000000,-0.100000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.100000
1769028051.029912,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.000000,-0.200000,8.000000,133.110000
1769028051.029912,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.130000
1769028051.061413,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.130000
1769028051.061413,0,0.000000,0.000000,0.000000,-0.110000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.160000
1769028051.108890,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.170000
1769028051.108890,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.190000
1769028051.125011,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.210000
1769028051.156750,0,0.000000,0.000000,0.000000,-0.140000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.220000
1769028051.156750,0,0.000000,0.000000,0.000000,0.000000,19.370000,0.000000,0.000000,-0.200000,8.000000,133.240000
1769028051.172616,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.250000
1769028051.172616,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.270000
1769028051.204083,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.270000
1769028051.219899,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,-0.200000,8.000000,133.300000
1769028051.219899,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.300000
1769028051.235879,0,0.000000,0.000000,0.000000,-0.030000,19.420000,0.000000,0.000000,-0.200000,8.000000,133.330000
1769028051.274898,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.330000
1769028051.299702,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.350000
1769028051.299702,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.360000
1769028051.315486,0,0.000000,0.000000,0.000000,-0.100000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.380000
1769028051.315486,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.390000
1769028051.347390,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.410000
1769028051.381219,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,133.420000
1769028051.381219,0,0.000000,0.000000,0.000000,0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.440000
1769028051.381219,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.460000
1769028051.394916,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.470000
1769028051.426562,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.490000
1769028051.426562,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,133.500000
1769028051.458393,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.520000
1769028051.458393,0,0.000000,0.000000,0.000000,0.010000,19.750000,0.000000,0.000000,-0.200000,8.000000,133.530000
1769028051.490185,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.550000
1769028051.490185,0,0.000000,0.000000,0.000000,-0.070000,19.420000,0.000000,0.000000,-0.200000,8.000000,133.570000
1769028051.511021,0,0.000000,0.000000,0.000000,0.000000,19.800000,0.000000,0.000000,-0.200000,8.000000,133.580000
1769028051.511021,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.600000
1769028051.539069,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.610000
1769028051.539069,0,0.000000,0.000000,0.000000,-0.090000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.630000
1769028051.585301,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.640000
1769028051.585301,0,0.000000,0.000000,0.000000,-0.090000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.660000
1769028051.585301,0,0.000000,0.000000,0.000000,-0.050000,19.370000,0.000000,0.000000,-0.200000,8.000000,133.670000
1769028051.632957,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.690000
1769028051.632957,0,0.000000,0.000000,0.000000,-0.050000,19.260000,0.000000,0.000000,-0.200000,8.000000,133.710000
1769028051.632957,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.720000
1769028051.681288,0,0.000000,0.000000,0.000000,-0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,133.740000
1769028051.681288,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.750000
1769028051.681288,0,0.000000,0.000000,0.000000,-0.020000,19.750000,0.000000,0.000000,-0.200000,8.000000,133.770000
1769028051.681288,0,0.000000,0.000000,0.000000,-0.010000,19.800000,0.000000,0.000000,-0.200000,8.000000,133.770000
1769028051.727741,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.800000
1769028051.727741,0,0.000000,0.000000,0.000000,-0.070000,19.750000,0.000000,0.000000,-0.200000,8.000000,133.800000
1769028051.727741,0,0.000000,0.000000,0.000000,-0.120000,19.700000,0.000000,0.000000,-0.200000,8.000000,133.830000
1769028051.781374,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.830000
1769028051.781374,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.860000
1769028051.781374,0,0.000000,0.000000,0.000000,-0.140000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.860000
1769028051.781374,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.880000
1769028051.822932,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.890000
1769028051.822932,0,0.000000,0.000000,0.000000,0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,133.910000
1769028051.870730,0,0.000000,0.000000,0.000000,-0.120000,19.530000,0.000000,0.000000,-0.200000,8.000000,133.920000
1769028051.870730,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,133.940000
1769028051.870730,0,0.000000,0.000000,0.000000,-0.100000,19.630000,0.000000,0.000000,-0.200000,8.000000,133.960000
1769028051.902637,0,0.000000,0.000000,0.000000,-0.100000,19.420000,0.000000,0.000000,-0.200000,8.000000,133.970000
1769028051.918355,0,0.000000,0.000000,0.000000,-0.120000,19.420000,0.000000,0.000000,-0.200000,8.000000,133.990000
1769028051.918355,0,0.000000,0.000000,0.000000,-0.050000,19.370000,0.000000,0.000000,-0.200000,8.000000,134.000000
1769028051.950063,0,0.000000,0.000000,0.000000,-0.180000,19.370000,0.000000,0.000000,-0.200000,8.000000,134.020000
1769028051.965980,0,0.000000,0.000000,0.000000,-1.030000,18.390000,0.000000,0.000000,-0.200000,8.000000,134.030000
1769028051.997642,0,0.000000,0.000000,0.000000,-0.370000,19.100000,0.000000,0.000000,-0.200000,8.000000,134.050000
