epoch,mark,Clutch Command,Ankle Angle,Desired Torque (R),Measured Torque (R),Unused,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769636403.202940,0,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.230000
1769636403.202940,0,0.000000,0.000000,-9.210000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,81.250000
1769636403.202940,0,0.000000,0.000000,1.120000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,81.260000
1769636403.242929,0,0.000000,0.000000,8.350000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.270000
1769636403.242929,0,0.000000,0.000000,1.200000,-0.020000,0.000000,0.000000,0.050000,0.000000,8.000000,81.290000
1769636403.290008,0,0.000000,0.000000,38.240000,-0.090000,0.000000,0.000000,0.200000,0.000000,8.000000,81.300000
1769636403.290008,0,0.000000,0.000000,-8.180000,0.000000,0.000000,0.000000,0.360000,0.000000,8.000000,81.310000
1769636403.305980,0,0.000000,0.000000,1.900000,-0.110000,0.000000,0.000000,0.490000,0.000000,8.000000,81.330000
1769636403.305980,0,0.000000,0.000000,38.250000,-0.120000,0.000000,0.000000,0.580000,0.000000,8.000000,81.340000
1769636403.337268,0,0.000000,0.000000,-2.140000,-0.070000,0.000000,0.000000,0.680000,0.000000,8.000000,81.370000
1769636403.352917,0,0.000000,0.000000,-10.890000,-0.050000,0.000000,0.000000,0.750000,0.000000,8.000000,81.370000
1769636403.384271,0,0.000000,0.000000,4.570000,-0.100000,0.000000,0.000000,0.810000,0.000000,8.000000,81.400000
1769636403.384271,0,0.000000,0.000000,9.020000,-0.150000,0.000000,0.000000,0.860000,0.000000,8.000000,81.410000
1769636403.415717,0,0.000000,0.000000,-2.730000,-0.120000,0.000000,0.000000,0.880000,0.000000,8.000000,81.430000
1769636403.415717,0,0.000000,0.000000,25.900000,-0.070000,0.000000,0.000000,0.910000,0.000000,8.000000,81.440000
1769636403.447536,0,0.000000,0.000000,3.040000,-0.070000,0.000000,0.000000,0.920000,0.000000,8.000000,81.450000
1769636403.447536,0,0.000000,0.000000,-11.710000,-0.100000,0.000000,0.000000,0.910000,0.000000,8.000000,81.480000
1769636403.447536,0,0.000000,0.000000,5.380000,-0.100000,0.000000,0.000000,0.890000,0.000000,8.000000,81.480000
1769636403.479024,0,0.000000,0.000000,-4.840000,-0.090000,0.000000,0.000000,0.860000,0.000000,8.000000,81.510000
1769636403.479024,0,0.000000,0.000000,-9.890000,-0.050000,0.000000,0.000000,0.800000,0.000000,8.000000,81.510000
1769636403.510718,0,0.000000,0.000000,-13.730000,-0.050000,0.000000,0.000000,0.690000,0.000000,8.000000,81.540000
1769636403.542028,0,0.000000,0.000000,4.840000,-0.070000,0.000000,0.000000,0.580000,0.000000,8.000000,81.550000
1769636403.557673,0,0.000000,0.000000,-29.320000,0.000000,0.000000,0.000000,0.490000,0.000000,8.000000,81.560000
1769636403.557673,0,0.000000,0.000000,15.560000,-0.090000,0.000000,0.000000,0.380000,0.000000,8.000000,81.580000
1769636403.589081,0,0.000000,0.000000,1.480000,-0.070000,0.000000,0.000000,0.280000,0.000000,8.000000,81.590000
1769636403.589081,0,0.000000,0.000000,-18.390000,-0.110000,0.000000,0.000000,0.180000,0.000000,8.000000,81.620000
1769636403.622536,0,0.000000,0.000000,-54.430000,0.010000,0.000000,0.000000,0.100000,0.000000,8.000000,81.620000
1769636403.622536,0,0.000000,0.000000,6.570000,-0.070000,0.000000,0.000000,0.010000,0.000000,8.000000,81.650000
1769636403.622536,0,0.000000,0.000000,-15.140000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,81.660000
1769636403.652241,0,0.000000,0.000000,15.320000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.680000
1769636403.652241,0,0.000000,0.000000,21.040000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,81.690000
1769636403.684174,0,0.000000,0.000000,5.460000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.700000
1769636403.684174,0,0.000000,0.000000,-10.400000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,81.720000
1769636403.715734,0,0.000000,0.000000,7.960000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,81.730000
1769636403.715734,0,0.000000,0.000000,-17.760000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.750000
1769636403.746849,0,0.000000,0.000000,98.150000,-0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,81.760000
1769636403.746849,0,0.000000,0.000000,1.260000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.770000
1769636403.778352,0,0.000000,0.000000,3.790000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,81.800000
1769636403.809898,0,0.000000,0.000000,-1.030000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,81.810000
1769636403.809898,0,0.000000,0.000000,4.900000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,81.830000
1769636403.809898,0,0.000000,0.000000,-12.710000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,81.840000
1769636403.841769,0,0.000000,0.000000,4.380000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,81.860000
1769636403.841769,0,0.000000,0.000000,11.170000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,81.870000
1769636403.873601,0,0.000000,0.000000,-10.880000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,81.880000
1769636403.873601,0,0.000000,0.000000,5.710000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,81.910000
1769636403.905282,0,0.000000,0.000000,12.560000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,81.910000
1769636403.905282,0,0.000000,0.000000,1.920000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,81.940000
1769636403.936624,0,0.000000,0.000000,-18.700000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,81.940000
1769636403.936624,0,0.000000,0.000000,17.120000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,81.970000
1769636403.968065,0,0.000000,0.000000,-5.480000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,81.980000
1769636403.968065,0,0.000000,0.000000,-16.780000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,82.000000
1769636403.984112,0,0.000000,0.000000,-0.990000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.010000
1769636403.984112,0,0.000000,0.000000,1.870000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.020000
1769636404.015718,0,0.000000,0.000000,4.960000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.040000
1769636404.015718,0,0.000000,0.000000,11.180000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,82.050000
1769636404.047690,0,0.000000,0.000000,5.050000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,82.080000
1769636404.079330,0,0.000000,0.000000,10.930000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,82.080000
1769636404.079330,0,0.000000,0.000000,-0.630000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.110000
1769636404.079330,0,0.000000,0.000000,-14.720000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,82.120000
1769636404.110875,0,0.000000,0.000000,43.650000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,82.130000
1769636404.110875,0,0.000000,0.000000,2.900000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.150000
1769636404.142256,0,0.000000,0.000000,-9.920000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.160000
1769636404.157934,0,0.000000,0.000000,10.900000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.180000
1769636404.173568,0,0.000000,0.000000,-7.260000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.190000
1769636404.189588,0,0.000000,0.000000,-0.010000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.200000
1769636404.189588,0,0.000000,0.000000,0.640000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,82.230000
1769636404.221138,0,0.000000,0.000000,-2.500000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.230000
1769636404.240526,0,0.000000,0.000000,0.470000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.260000
1769636404.240526,0,0.000000,0.000000,-1.190000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.260000
1769636404.269170,0,0.000000,0.000000,9.880000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.290000
1769636404.269170,0,0.000000,0.000000,4.400000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,82.300000
1769636404.300805,0,0.000000,0.000000,-29.380000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,82.310000
1769636404.316487,0,0.000000,0.000000,-10.810000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,82.330000
1769636404.316487,0,0.000000,0.000000,7.210000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,82.340000
1769636404.316487,0,0.000000,0.000000,-1.300000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.370000
1769636404.364082,0,0.000000,0.000000,10.030000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.370000
1769636404.364082,0,0.000000,0.000000,-13.030000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.400000
1769636404.364082,0,0.000000,0.000000,-7.670000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,82.410000
1769636404.364082,0,0.000000,0.000000,-6.840000,0.070000,0.000000,0.000000,0.000000,0.330000,8.000000,82.410000
1769636404.395673,0,0.000000,0.000000,-38.650000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,82.440000
1769636404.395673,0,0.000000,0.000000,14.550000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.450000
1769636404.443174,0,0.000000,0.000000,-9.750000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,82.470000
1769636404.443174,0,0.000000,0.000000,1.630000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.480000
1769636404.443174,0,0.000000,0.000000,4.260000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.500000
1769636404.474850,0,0.000000,0.000000,13.860000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.510000
1769636404.490502,0,0.000000,0.000000,-8.190000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.520000
1769636404.506235,0,0.000000,0.000000,16.280000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,82.550000
1769636404.537594,0,0.000000,0.000000,11.970000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.550000
1769636404.537594,0,0.000000,0.000000,6.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.580000
1769636404.553258,0,0.000000,0.000000,11.020000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,82.580000
1769636404.585071,0,0.000000,0.000000,2.740000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,82.610000
1769636404.585071,0,0.000000,0.000000,-13.520000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.620000
1769636404.600758,0,0.000000,0.000000,2.440000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.630000
1769636404.600758,0,0.000000,0.000000,6.300000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.650000
1769636404.632395,0,0.000000,0.000000,5.320000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.660000
1769636404.648074,0,0.000000,0.000000,-7.840000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,82.680000
1769636404.679381,0,0.000000,0.000000,6.800000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.690000
1769636404.679381,0,0.000000,0.000000,15.820000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,82.720000
1769636404.695102,0,0.000000,0.000000,-2.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.730000
1769636404.726459,0,0.000000,0.000000,23.170000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,82.750000
1769636404.726459,0,0.000000,0.000000,-5.900000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,82.760000
1769636404.757752,0,0.000000,0.000000,-0.370000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,82.770000
1769636404.773488,0,0.000000,0.000000,-19.500000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,82.790000
1769636404.773488,0,0.000000,0.000000,13.090000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,82.800000
1769636404.773488,0,0.000000,0.000000,17.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,82.810000
1769636404.804869,0,0.000000,0.000000,5.170000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.830000
1769636404.804869,0,0.000000,0.000000,-17.100000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.840000
1769636404.851966,0,0.000000,0.000000,11.690000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,82.860000
1769636404.851966,0,0.000000,0.000000,-0.460000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.870000
1769636404.851966,0,0.000000,0.000000,14.690000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,82.880000
1769636404.851966,0,0.000000,0.000000,0.770000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.910000
1769636404.883262,0,0.000000,0.000000,10.150000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,82.930000
1769636404.883262,0,0.000000,0.000000,7.190000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,82.940000
1769636404.883262,0,0.000000,0.000000,-2.080000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,82.950000
1769636404.930347,0,0.000000,0.000000,-14.140000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,82.970000
1769636404.930347,0,0.000000,0.000000,-32.900000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,82.980000
1769636404.930347,0,0.000000,0.000000,-8.640000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,83.000000
1769636404.977695,0,0.000000,0.000000,6.190000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.010000
1769636404.977695,0,0.000000,0.000000,-2.340000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,83.020000
1769636405.024957,0,0.000000,0.000000,23.370000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,83.040000
1769636405.024957,0,0.000000,0.000000,-5.860000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,83.050000
1769636405.024957,0,0.000000,0.000000,-0.510000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.080000
1769636405.024957,0,0.000000,0.000000,1.510000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.080000
1769636405.071966,0,0.000000,0.000000,-8.600000,0.010000,0.000000,0.000000,0.000000,0.110000,8.000000,83.090000
1769636405.071966,0,0.000000,0.000000,-6.860000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,83.120000
1769636405.087610,0,0.000000,0.000000,3.680000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.120000
1769636405.119304,0,0.000000,0.000000,5.650000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.150000
1769636405.119304,0,0.000000,0.000000,-2.200000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,83.160000
1769636405.150680,0,0.000000,0.000000,-14.020000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.180000
1769636405.150680,0,0.000000,0.000000,-5.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,83.190000
1769636405.166745,0,0.000000,0.000000,17.050000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.200000
1769636405.166745,0,0.000000,0.000000,-12.130000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,83.230000
1769636405.198045,0,0.000000,0.000000,-7.690000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,83.230000
1769636405.198045,0,0.000000,0.000000,14.820000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.250000
1769636405.251436,0,0.000000,0.000000,-12.880000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,83.260000
1769636405.251436,0,0.000000,0.000000,15.350000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.270000
1769636405.251436,0,0.000000,0.000000,21.010000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,83.300000
1769636405.251436,0,0.000000,0.000000,8.270000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,83.300000
1769636405.292752,0,0.000000,0.000000,-8.550000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,83.330000
1769636405.292752,0,0.000000,0.000000,2.570000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,83.330000
1769636405.339848,0,0.000000,0.000000,10.840000,0.010000,0.000000,0.000000,0.000000,0.250000,8.000000,83.360000
