epoch,mark,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9
1769015442.939877,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.939877,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.969366,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.985006,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.985006,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.016366,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.016366,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.032091,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.047780,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.063414,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.079084,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.100806,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.127014,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.127014,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.127014,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.158585,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.174241,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.174241,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.206799,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.222083,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.222083,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.253214,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.268865,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.268865,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.300156,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.315875,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.315875,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.340677,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.363229,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.363229,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.378973,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.410635,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.410635,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.426537,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.442188,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.442188,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.473915,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.473915,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.489741,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.521277,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.521277,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.536970,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.568672,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.584641,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.584641,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.600593,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.631906,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.647562,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.647562,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.663226,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.694864,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015443.714144,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
