epoch,mark,Measured Torque Arm1 (R),Desired Torque Arm1 (R),Measured Torque Arm1 (L),Desired Torque Arm1 (L),Measured Torque Arm2 (R),Desired Torque Arm2 (R),Measured Torque Arm2 (L),Desired Torque Arm2 (L),Gait/100 (R),Gait/100 (L)
1769634990.438202,0,0.000000,1.500000,0.000000,1.500000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.438202,0,0.000000,1.750000,0.000000,1.750000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.469813,0,0.000000,2.030000,0.000000,2.020000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.469813,0,0.000000,2.330000,0.000000,2.330000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.501374,0,0.000000,2.680000,0.000000,2.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.501374,0,0.000000,3.040000,0.000000,3.040000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.501374,0,0.000000,3.420000,0.000000,3.420000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.548943,0,0.000000,3.820000,0.000000,3.810000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.548943,0,0.000000,4.260000,0.000000,4.250000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.548943,0,0.000000,4.710000,0.000000,4.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.564651,0,0.000000,5.260000,0.000000,5.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.611809,0,0.000000,5.840000,0.000000,5.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.611809,0,0.000000,6.420000,0.000000,6.420000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.611809,0,0.000000,6.980000,0.000000,6.980000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.659617,0,0.000000,7.590000,0.000000,7.590000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.659617,0,0.000000,8.140000,0.000000,8.130000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.659617,0,0.000000,8.680000,0.000000,8.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.675521,0,0.000000,9.150000,0.000000,9.150000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.712273,0,0.000000,9.600000,0.000000,9.600000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.712273,0,0.000000,10.010000,0.000000,10.010000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.748580,0,0.000000,10.310000,0.000000,10.310000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.771135,0,0.000000,10.530000,0.000000,10.530000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.771135,0,0.000000,10.680000,0.000000,10.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.789141,0,0.000000,10.690000,0.000000,10.690000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.789141,0,0.000000,10.600000,0.000000,10.600000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.818760,0,0.000000,10.380000,0.000000,10.380000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.834716,0,0.000000,9.970000,0.000000,9.980000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.834716,0,0.000000,9.470000,0.000000,9.470000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.850816,0,0.000000,8.780000,0.000000,8.800000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.866682,0,0.000000,8.010000,0.000000,8.010000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.882350,0,0.000000,7.150000,0.000000,7.170000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.913987,0,0.000000,6.230000,0.000000,6.250000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.913987,0,0.000000,5.190000,0.000000,5.190000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.945979,0,0.000000,4.070000,0.000000,4.090000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.961961,0,0.000000,2.900000,0.000000,2.910000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.961961,0,0.000000,1.720000,0.000000,1.730000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.961961,0,0.000000,0.630000,0.000000,0.640000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634990.993959,0,0.000000,-0.460000,0.000000,-0.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.010044,0,0.000000,-1.540000,0.000000,-1.530000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.041570,0,0.000000,-2.500000,0.000000,-2.490000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.057286,0,0.000000,-3.320000,0.000000,-3.310000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.057286,0,0.000000,-4.110000,0.000000,-4.110000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.057286,0,0.000000,-4.780000,0.000000,-4.780000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.088803,0,0.000000,-5.300000,0.000000,-5.280000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.088803,0,0.000000,-5.670000,0.000000,-5.670000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.120523,0,0.000000,-5.880000,0.000000,-5.880000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.148551,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.148551,0,0.000000,-5.920000,0.000000,-5.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.167297,0,0.000000,-5.780000,0.000000,-5.780000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.167297,0,0.000000,-5.550000,0.000000,-5.550000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.198800,0,0.000000,-5.230000,0.000000,-5.230000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.214837,0,0.000000,-4.840000,0.000000,-4.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.230781,0,0.000000,-4.380000,0.000000,-4.380000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.230781,0,0.000000,-3.880000,0.000000,-3.890000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.246484,0,0.000000,-3.320000,0.000000,-3.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.262536,0,0.000000,-2.670000,0.000000,-2.670000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.294387,0,0.000000,-2.030000,0.000000,-2.030000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.294387,0,0.000000,-1.300000,0.000000,-1.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.310026,0,0.000000,-0.620000,0.000000,-0.630000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.325792,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.341637,0,0.000000,0.200000,0.000000,0.200000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.373417,0,0.000000,0.400000,0.000000,0.400000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.373417,0,0.000000,0.620000,0.000000,0.620000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.405494,0,0.000000,0.830000,0.000000,0.830000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.421455,0,0.000000,1.040000,0.000000,1.030000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.421455,0,0.000000,1.260000,0.000000,1.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.421455,0,0.000000,1.500000,0.000000,1.500000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.453161,0,0.000000,1.770000,0.000000,1.770000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.469243,0,0.000000,2.040000,0.000000,2.030000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.484943,0,0.000000,2.360000,0.000000,2.360000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.500684,0,0.000000,2.700000,0.000000,2.700000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.500684,0,0.000000,3.040000,0.000000,3.040000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.540357,0,0.000000,3.450000,0.000000,3.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.564550,0,0.000000,3.850000,0.000000,3.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.564550,0,0.000000,4.320000,0.000000,4.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.580656,0,0.000000,4.820000,0.000000,4.820000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.580656,0,0.000000,5.360000,0.000000,5.360000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.612389,0,0.000000,5.900000,0.000000,5.900000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.628139,0,0.000000,6.480000,0.000000,6.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.628139,0,0.000000,7.030000,0.000000,7.030000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.663562,0,0.000000,7.610000,0.000000,7.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.665567,0,0.000000,8.180000,0.000000,8.180000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.675540,0,0.000000,8.690000,0.000000,8.690000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.675540,0,0.000000,9.220000,0.000000,9.220000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.707281,0,0.000000,9.650000,0.000000,9.640000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.723036,0,0.000000,10.030000,0.000000,10.030000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.723036,0,0.000000,10.350000,0.000000,10.350000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.754913,0,0.000000,10.570000,0.000000,10.570000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.770889,0,0.000000,10.690000,0.000000,10.690000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.770889,0,0.000000,10.680000,0.000000,10.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.802814,0,0.000000,10.530000,0.000000,10.550000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.818706,0,0.000000,10.270000,0.000000,10.280000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.834349,0,0.000000,9.890000,0.000000,9.890000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.850164,0,0.000000,9.320000,0.000000,9.340000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.850164,0,0.000000,8.670000,0.000000,8.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.866250,0,0.000000,7.840000,0.000000,7.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.897899,0,0.000000,6.940000,0.000000,6.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.913912,0,0.000000,5.940000,0.000000,5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.929579,0,0.000000,4.940000,0.000000,4.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.945346,0,0.000000,3.890000,0.000000,3.900000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.945346,0,0.000000,2.820000,0.000000,2.830000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.976803,0,0.000000,1.710000,0.000000,1.720000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634991.976803,0,0.000000,0.610000,0.000000,0.620000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.008594,0,0.000000,-0.510000,0.000000,-0.500000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.008594,0,0.000000,-1.510000,0.000000,-1.500000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.024718,0,0.000000,-2.440000,0.000000,-2.430000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.056556,0,0.000000,-3.340000,0.000000,-3.330000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.056556,0,0.000000,-4.110000,0.000000,-4.110000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.088334,0,0.000000,-4.750000,0.000000,-4.730000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.088334,0,0.000000,-5.230000,0.000000,-5.230000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.104275,0,0.000000,-5.610000,0.000000,-5.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.136046,0,0.000000,-5.840000,0.000000,-5.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.136046,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.151936,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.167641,0,0.000000,-5.840000,0.000000,-5.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.183439,0,0.000000,-5.630000,0.000000,-5.630000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.183439,0,0.000000,-5.320000,0.000000,-5.340000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.215168,0,0.000000,-4.960000,0.000000,-4.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.246934,0,0.000000,-4.480000,0.000000,-4.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.246934,0,0.000000,-3.990000,0.000000,-3.990000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.246934,0,0.000000,-3.410000,0.000000,-3.410000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.262599,0,0.000000,-2.750000,0.000000,-2.760000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.294555,0,0.000000,-2.090000,0.000000,-2.100000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.310227,0,0.000000,-1.400000,0.000000,-1.410000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.310227,0,0.000000,-0.740000,0.000000,-0.740000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.341998,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.341998,0,0.000000,0.180000,0.000000,0.180000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.357864,0,0.000000,0.370000,0.000000,0.360000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.357864,0,0.000000,0.560000,0.000000,0.560000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.389690,0,0.000000,0.770000,0.000000,0.770000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.389690,0,0.000000,0.990000,0.000000,0.990000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.421348,0,0.000000,1.210000,0.000000,1.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.421348,0,0.000000,1.450000,0.000000,1.450000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.453172,0,0.000000,1.710000,0.000000,1.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.469299,0,0.000000,1.980000,0.000000,1.980000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.469299,0,0.000000,2.250000,0.000000,2.250000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.501442,0,0.000000,2.590000,0.000000,2.590000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.501442,0,0.000000,2.960000,0.000000,2.950000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.533040,0,0.000000,3.300000,0.000000,3.300000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.549168,0,0.000000,3.720000,0.000000,3.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.549168,0,0.000000,4.150000,0.000000,4.150000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.580658,0,0.000000,4.630000,0.000000,4.630000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.580658,0,0.000000,5.150000,0.000000,5.150000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.612438,0,0.000000,5.730000,0.000000,5.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.612438,0,0.000000,6.280000,0.000000,6.280000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.644002,0,0.000000,6.840000,0.000000,6.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.644002,0,0.000000,7.400000,0.000000,7.380000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.659957,0,0.000000,7.940000,0.000000,7.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.692069,0,0.000000,8.480000,0.000000,8.470000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.692069,0,0.000000,8.970000,0.000000,8.970000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.692069,0,0.000000,9.460000,0.000000,9.460000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.723801,0,0.000000,9.890000,0.000000,9.890000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.739451,0,0.000000,10.220000,0.000000,10.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.771242,0,0.000000,10.470000,0.000000,10.470000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.771242,0,0.000000,10.650000,0.000000,10.640000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.791449,0,0.000000,10.710000,0.000000,10.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.791449,0,0.000000,10.650000,0.000000,10.650000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.802765,0,0.000000,10.480000,0.000000,10.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.818762,0,0.000000,10.150000,0.000000,10.150000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.850346,0,0.000000,9.710000,0.000000,9.720000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.850346,0,0.000000,9.110000,0.000000,9.130000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.881718,0,0.000000,8.390000,0.000000,8.390000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.897601,0,0.000000,7.480000,0.000000,7.500000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.897601,0,0.000000,6.510000,0.000000,6.530000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.929401,0,0.000000,5.480000,0.000000,5.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.929401,0,0.000000,4.420000,0.000000,4.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.961316,0,0.000000,3.380000,0.000000,3.390000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.961316,0,0.000000,2.310000,0.000000,2.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.993592,0,0.000000,1.160000,0.000000,1.170000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634992.993592,0,0.000000,0.070000,0.000000,0.070000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.009407,0,0.000000,-0.930000,0.000000,-0.930000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.009407,0,0.000000,-1.920000,0.000000,-1.920000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.041906,0,0.000000,-2.810000,0.000000,-2.800000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.041906,0,0.000000,-3.630000,0.000000,-3.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.072229,0,0.000000,-4.340000,0.000000,-4.340000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.072229,0,0.000000,-4.980000,0.000000,-4.980000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.104055,0,0.000000,-5.420000,0.000000,-5.400000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.104055,0,0.000000,-5.730000,0.000000,-5.730000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.135920,0,0.000000,-5.900000,0.000000,-5.900000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.135920,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.151698,0,0.000000,-5.920000,0.000000,-5.920000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.151698,0,0.000000,-5.730000,0.000000,-5.730000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.183469,0,0.000000,-5.460000,0.000000,-5.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.183469,0,0.000000,-5.130000,0.000000,-5.150000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.231487,0,0.000000,-4.710000,0.000000,-4.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.231487,0,0.000000,-4.210000,0.000000,-4.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.231487,0,0.000000,-3.670000,0.000000,-3.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.247391,0,0.000000,-3.070000,0.000000,-3.070000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.247391,0,0.000000,-2.470000,0.000000,-2.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.295308,0,0.000000,-1.830000,0.000000,-1.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.295308,0,0.000000,-1.140000,0.000000,-1.140000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.295308,0,0.000000,-0.460000,0.000000,-0.470000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.342852,0,0.000000,0.050000,0.000000,0.050000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.342852,0,0.000000,0.250000,0.000000,0.250000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.342852,0,0.000000,0.440000,0.000000,0.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.374932,0,0.000000,0.630000,0.000000,0.630000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.390763,0,0.000000,0.870000,0.000000,0.860000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.422769,0,0.000000,1.100000,0.000000,1.100000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.454299,0,0.000000,1.340000,0.000000,1.340000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.454299,0,0.000000,1.610000,0.000000,1.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.454299,0,0.000000,1.880000,0.000000,1.880000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.469969,0,0.000000,2.160000,0.000000,2.160000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.501815,0,0.000000,2.500000,0.000000,2.490000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.501815,0,0.000000,2.810000,0.000000,2.810000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.533188,0,0.000000,3.170000,0.000000,3.160000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.533188,0,0.000000,3.550000,0.000000,3.550000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.564841,0,0.000000,3.990000,0.000000,3.990000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.580696,0,0.000000,4.460000,0.000000,4.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.580696,0,0.000000,4.980000,0.000000,4.980000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.612358,0,0.000000,5.530000,0.000000,5.530000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.612358,0,0.000000,6.110000,0.000000,6.090000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.628149,0,0.000000,6.710000,0.000000,6.690000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.628149,0,0.000000,7.280000,0.000000,7.280000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.691981,0,0.000000,7.860000,0.000000,7.860000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.691981,0,0.000000,8.420000,0.000000,8.400000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.691981,0,0.000000,8.940000,0.000000,8.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.691981,0,0.000000,9.420000,0.000000,9.420000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.739277,0,0.000000,9.850000,0.000000,9.850000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.739277,0,0.000000,10.210000,0.000000,10.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.739277,0,0.000000,10.470000,0.000000,10.470000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.739277,0,0.000000,10.640000,0.000000,10.640000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.771184,0,0.000000,10.710000,0.000000,10.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.819067,0,0.000000,10.640000,0.000000,10.640000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.819067,0,0.000000,10.430000,0.000000,10.430000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.819067,0,0.000000,10.090000,0.000000,10.100000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.819067,0,0.000000,9.600000,0.000000,9.600000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.866822,0,0.000000,8.920000,0.000000,8.930000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.866822,0,0.000000,8.130000,0.000000,8.140000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
