epoch,mark,Desired Torque (L),Ankle Angle,Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769029778.113823,0,0.000000,31.140000,0.000000,-0.120000,19.530000,0.000000,5.110000,83.760000,8.000000,208.750000
1769029778.161885,0,0.000000,30.460000,0.000000,0.000000,19.530000,0.000000,4.860000,84.450000,8.000000,208.750000
1769029778.161885,0,0.000000,29.500000,0.000000,-0.070000,19.530000,0.000000,3.780000,84.690000,8.000000,208.770000
1769029778.209916,0,0.000000,28.540000,0.000000,-0.100000,19.530000,0.000000,2.540000,84.230000,8.000000,208.780000
1769029778.209916,0,0.000000,27.420000,0.000000,-0.110000,19.420000,0.000000,1.240000,82.830000,8.000000,208.800000
1769029778.209916,0,0.000000,26.070000,0.000000,-0.070000,19.530000,0.000000,0.000000,79.800000,8.000000,208.820000
1769029778.209916,0,0.000000,24.540000,0.000000,-0.070000,19.370000,0.000000,0.000000,71.400000,8.000000,208.830000
1769029778.256977,0,0.000000,23.150000,0.000000,-0.110000,19.530000,0.000000,0.000000,60.200000,8.000000,208.850000
1769029778.256977,0,0.000000,21.820000,0.000000,-0.020000,19.590000,0.000000,0.000000,49.930000,8.000000,208.860000
1769029778.256977,0,0.000000,20.280000,0.000000,-0.070000,19.470000,0.000000,0.000000,38.250000,8.000000,208.880000
1769029778.304633,0,0.000000,18.810000,0.000000,-0.050000,19.370000,0.000000,0.000000,30.100000,8.000000,208.890000
1769029778.304633,0,0.000000,17.270000,0.000000,-0.030000,19.420000,0.000000,0.000000,25.200000,8.000000,208.910000
1769029778.304633,0,0.000000,15.930000,0.000000,-0.010000,19.420000,0.000000,0.000000,21.220000,8.000000,208.920000
1769029778.352359,0,0.000000,14.630000,0.000000,-0.170000,19.370000,0.000000,0.000000,19.820000,8.000000,208.940000
1769029778.352359,0,0.000000,13.310000,0.000000,-0.030000,19.470000,0.000000,0.000000,19.120000,8.000000,208.960000
1769029778.352359,0,0.000000,11.810000,0.000000,-0.050000,19.420000,0.000000,0.000000,23.320000,8.000000,208.970000
1769029778.399858,0,0.000000,10.250000,0.000000,-0.050000,19.370000,0.000000,0.000000,29.620000,8.000000,208.990000
1769029778.399858,0,0.000000,8.320000,0.000000,-0.100000,19.370000,0.000000,0.000000,36.630000,8.000000,209.000000
1769029778.399858,0,0.000000,6.670000,0.000000,-0.020000,19.370000,0.000000,0.000000,38.020000,8.000000,209.020000
1769029778.399858,0,0.000000,4.610000,0.000000,-0.100000,19.370000,0.000000,0.000000,34.290000,8.000000,209.030000
1769029778.447026,0,0.000000,2.440000,0.000000,-0.170000,19.370000,0.000000,0.000000,27.530000,8.000000,209.050000
1769029778.447026,0,0.000000,0.370000,0.000000,-0.090000,19.370000,0.000000,0.000000,22.150000,8.000000,209.070000
1769029778.494970,0,0.000000,0.110000,0.000000,-0.120000,19.260000,0.000000,0.000000,18.890000,8.000000,209.080000
1769029778.494970,0,0.000000,0.070000,0.000000,-0.200000,19.530000,0.000000,0.000000,19.120000,8.000000,209.100000
1769029778.494970,0,0.000000,0.070000,0.000000,-1.150000,18.020000,0.000000,0.000000,15.390000,8.000000,209.110000
1769029778.542725,0,0.000000,0.100000,0.000000,-0.990000,18.610000,0.000000,0.000000,10.500000,8.000000,209.130000
1769029778.542725,0,0.000000,0.070000,0.000000,-0.460000,19.140000,0.000000,0.000000,20.050000,8.000000,209.130000
1769029778.542725,0,0.000000,0.110000,0.000000,-0.470000,18.980000,0.000000,0.000000,31.500000,8.000000,209.160000
1769029778.542725,0,0.000000,0.050000,0.000000,-0.550000,19.100000,0.000000,0.000000,43.400000,8.000000,209.160000
1769029778.590149,0,0.000000,0.070000,0.000000,-0.680000,18.870000,0.000000,0.000000,56.700000,8.000000,209.190000
1769029778.590149,0,0.000000,0.070000,0.000000,-0.500000,18.930000,0.000000,0.000000,70.930000,8.000000,209.190000
1769029778.606059,0,0.000000,0.070000,0.000000,-0.520000,19.040000,0.000000,0.000000,88.190000,8.000000,209.220000
1769029778.606059,0,0.000000,0.110000,0.000000,-0.550000,18.980000,0.000000,0.000000,106.620000,8.000000,209.220000
1769029778.653713,0,0.000000,0.100000,0.000000,-0.510000,19.300000,0.000000,0.000000,129.500000,8.000000,209.250000
1769029778.653713,0,0.000000,0.150000,0.000000,-0.410000,19.100000,0.000000,0.000000,142.550000,8.000000,209.250000
1769029778.685669,0,0.000000,0.100000,0.000000,-0.430000,18.980000,0.000000,0.000000,149.330000,8.000000,209.270000
1769029778.701777,0,0.000000,0.150000,0.000000,-0.400000,19.260000,0.000000,0.000000,149.100000,8.000000,209.280000
1769029778.701777,0,0.000000,0.110000,0.000000,-0.280000,19.370000,0.000000,0.000000,141.630000,8.000000,209.300000
1769029778.749383,0,0.000000,0.100000,0.000000,-0.340000,19.420000,0.000000,0.000000,128.100000,8.000000,209.320000
1769029778.749383,0,0.000000,0.070000,0.000000,-0.310000,19.300000,0.000000,0.000000,114.550000,8.000000,209.330000
1769029778.749383,0,0.000000,0.110000,0.000000,-0.250000,19.300000,0.000000,0.000000,101.950000,8.000000,209.350000
1769029778.786247,0,0.000000,0.170000,0.000000,-0.200000,19.370000,0.000000,0.000000,88.660000,8.000000,209.360000
1769029778.786247,0,0.000000,0.100000,0.000000,-0.180000,19.420000,0.000000,0.000000,69.760000,8.000000,209.380000
1769029778.797199,0,0.000000,0.050000,0.000000,-0.100000,19.420000,0.000000,0.000000,50.150000,8.000000,209.390000
1769029778.832531,0,0.000000,0.110000,0.000000,-0.120000,19.420000,0.000000,0.000000,32.200000,8.000000,209.410000
1769029778.832531,0,0.000000,0.070000,0.000000,-0.200000,19.470000,0.000000,0.000000,19.820000,8.000000,209.420000
1769029778.860170,0,0.000000,0.070000,0.000000,-0.150000,19.530000,0.000000,0.000000,13.300000,8.000000,209.440000
1769029778.860170,0,0.000000,0.050000,0.000000,-0.100000,19.860000,0.000000,0.000000,9.100000,8.000000,209.460000
1769029778.886423,0,0.000000,0.100000,0.000000,-0.110000,19.590000,0.000000,0.000000,6.530000,8.000000,209.470000
1769029778.908112,0,0.000000,0.070000,0.000000,-0.030000,19.420000,0.000000,0.000000,4.420000,8.000000,209.490000
1769029778.908112,0,0.000000,0.070000,0.000000,-0.070000,19.420000,0.000000,0.000000,2.550000,8.000000,209.500000
1769029778.908112,0,0.000000,0.100000,0.000000,-0.050000,19.470000,0.000000,0.000000,1.150000,8.000000,209.520000
1769029778.955475,0,0.000000,0.100000,0.000000,0.000000,19.530000,0.000000,0.000000,0.230000,8.000000,209.530000
1769029778.955475,0,0.000000,0.100000,0.000000,-0.120000,19.590000,0.000000,0.000000,0.460000,8.000000,209.550000
1769029778.955475,0,0.000000,0.100000,0.000000,0.000000,19.370000,0.000000,0.000000,0.000000,8.000000,209.570000
1769029778.955475,0,0.000000,0.110000,0.000000,-0.020000,19.420000,0.000000,0.000000,0.000000,8.000000,209.580000
1769029779.002036,0,0.000000,0.110000,0.000000,-0.030000,19.370000,0.000000,0.000000,0.000000,8.000000,209.600000
1769029779.002036,0,0.000000,0.300000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,209.610000
1769029779.002036,0,0.000000,1.550000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.230000,8.000000,209.630000
1769029779.002036,0,0.000000,3.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.000000,8.000000,209.630000
1769029779.049653,0,0.000000,4.800000,0.000000,0.000000,19.750000,0.000000,0.000000,0.230000,8.000000,209.660000
1769029779.049653,0,0.000000,6.690000,0.000000,0.000000,19.300000,0.000000,0.000000,0.000000,8.000000,209.660000
1769029779.049653,0,0.000000,8.680000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.230000,8.000000,209.690000
1769029779.097122,0,0.000000,10.310000,0.000000,0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,209.710000
1769029779.097122,0,0.000000,11.770000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.000000,8.000000,209.720000
1769029779.097122,0,0.000000,13.170000,0.000000,0.050000,19.630000,0.000000,0.000000,0.000000,8.000000,209.740000
1769029779.144384,0,0.000000,15.020000,0.000000,0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,209.750000
1769029779.144384,0,0.000000,16.880000,0.000000,0.010000,19.470000,0.000000,0.000000,0.000000,8.000000,209.770000
1769029779.192157,0,0.000000,19.420000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,209.770000
1769029779.192157,0,0.000000,21.510000,0.000000,-0.030000,19.630000,0.000000,0.000000,0.000000,8.000000,209.800000
1769029779.192157,0,0.000000,23.560000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,209.800000
1769029779.207889,0,0.000000,25.450000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.000000,8.000000,209.830000
1769029779.239744,0,0.000000,27.700000,0.000000,0.000000,19.750000,0.000000,0.000000,0.000000,8.000000,209.830000
1769029779.255453,0,0.000000,30.700000,0.000000,0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,209.860000
1769029779.255453,0,0.000000,33.970000,0.000000,0.010000,19.700000,0.000000,0.000000,0.000000,8.000000,209.860000
1769029779.286454,0,0.000000,37.380000,0.000000,0.100000,19.700000,0.000000,0.000000,0.000000,8.000000,209.880000
1769029779.286454,0,0.000000,41.130000,0.000000,0.030000,19.700000,0.000000,0.000000,0.000000,8.000000,209.890000
1769029779.318193,0,0.000000,45.130000,0.000000,0.150000,19.630000,0.000000,0.000000,0.230000,8.000000,209.910000
1769029779.333972,0,0.000000,46.810000,0.000000,0.100000,19.590000,0.000000,0.000000,0.000000,8.000000,209.920000
1769029779.333972,0,0.000000,45.950000,0.000000,0.070000,19.590000,0.000000,0.000000,0.460000,8.000000,209.940000
1769029779.365448,0,0.000000,44.660000,0.000000,0.050000,19.590000,0.000000,0.000000,0.000000,8.000000,209.960000
1769029779.386353,0,0.000000,43.650000,0.000000,0.010000,19.630000,0.000000,0.000000,0.230000,8.000000,209.970000
1769029779.386353,0,0.000000,43.500000,0.000000,0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,209.990000
1769029779.412618,0,0.000000,43.930000,0.000000,0.070000,19.590000,0.000000,0.000000,0.000000,8.000000,210.000000
1769029779.428655,0,0.000000,44.680000,0.000000,0.030000,19.700000,0.000000,0.000000,0.000000,8.000000,210.020000
1769029779.428655,0,0.000000,45.770000,0.000000,0.030000,19.750000,0.000000,0.000000,0.000000,8.000000,210.030000
1769029779.448379,0,0.000000,47.060000,0.000000,0.090000,19.590000,0.000000,0.000000,0.000000,8.000000,210.050000
1769029779.481075,0,0.000000,48.880000,0.000000,0.050000,19.590000,0.000000,0.000000,0.000000,8.000000,210.070000
1769029779.500011,0,0.000000,50.930000,0.000000,0.070000,19.630000,0.000000,0.000000,0.690000,8.000000,210.080000
1769029779.500011,0,0.000000,53.110000,0.000000,0.030000,19.590000,0.000000,0.000000,0.690000,8.000000,210.100000
1769029779.513630,0,0.000000,55.630000,0.000000,0.020000,19.800000,0.000000,0.000000,0.230000,8.000000,210.110000
1769029779.513630,0,0.000000,58.160000,0.000000,0.020000,19.590000,0.000000,0.000000,0.000000,8.000000,210.130000
1769029779.545230,0,0.000000,60.610000,0.000000,0.070000,19.630000,0.000000,0.000000,0.000000,8.000000,210.130000
1769029779.545230,0,0.000000,63.130000,0.000000,0.000000,19.800000,0.000000,0.000000,0.000000,8.000000,210.160000
1769029779.560997,0,0.000000,65.110000,0.000000,0.050000,19.630000,0.000000,0.000000,0.000000,8.000000,210.170000
1769029779.592771,0,0.000000,66.980000,0.000000,0.050000,19.800000,0.000000,0.000000,0.000000,8.000000,210.190000
1769029779.608744,0,0.000000,68.370000,0.000000,0.020000,19.700000,0.000000,0.000000,0.000000,8.000000,210.210000
1769029779.608744,0,0.000000,69.370000,0.000000,0.200000,19.750000,0.000000,0.000000,0.000000,8.000000,210.220000
1769029779.640802,0,0.000000,70.330000,0.000000,0.120000,19.800000,0.000000,0.000000,0.230000,8.000000,210.240000
1769029779.656536,0,0.000000,71.050000,0.000000,0.070000,19.860000,0.000000,0.000000,0.000000,8.000000,210.250000
1769029779.656536,0,0.000000,71.680000,0.000000,0.140000,19.800000,0.000000,0.000000,0.000000,8.000000,210.270000
1769029779.672284,0,0.000000,71.980000,0.000000,0.050000,19.800000,0.000000,0.000000,0.000000,8.000000,210.270000
1769029779.719962,0,0.000000,72.480000,0.000000,0.110000,19.750000,0.000000,0.000000,0.000000,8.000000,210.300000
1769029779.719962,0,0.000000,72.410000,0.000000,0.150000,19.750000,0.000000,0.000000,0.000000,8.000000,210.300000
1769029779.719962,0,0.000000,72.510000,0.000000,0.020000,19.800000,0.000000,0.000000,0.230000,8.000000,210.330000
1769029779.719962,0,0.000000,72.720000,0.000000,0.150000,19.800000,0.000000,0.000000,0.230000,8.000000,210.330000
1769029779.751621,0,0.000000,73.300000,0.000000,0.100000,19.920000,0.000000,0.000000,0.000000,8.000000,210.360000
1769029779.767264,0,0.000000,74.610000,0.000000,0.140000,19.860000,0.000000,0.000000,0.000000,8.000000,210.360000
1769029779.787196,0,0.000000,76.180000,0.000000,0.230000,19.630000,0.000000,0.000000,0.000000,8.000000,210.380000
1769029779.787196,0,0.000000,78.120000,0.000000,0.270000,19.700000,0.000000,0.000000,0.230000,8.000000,210.390000
1769029779.814964,0,0.000000,80.580000,0.000000,0.180000,19.960000,0.000000,0.000000,0.000000,8.000000,210.410000
1769029779.830869,0,0.000000,82.980000,0.000000,0.200000,19.960000,0.000000,0.000000,0.000000,8.000000,210.420000
1769029779.863041,0,0.000000,85.220000,0.000000,0.250000,19.860000,0.000000,0.000000,0.000000,8.000000,210.440000
1769029779.863041,0,0.000000,85.340000,0.000000,0.430000,20.250000,0.000000,0.000000,0.230000,8.000000,210.460000
1769029779.863041,0,0.000000,85.060000,0.000000,0.200000,20.030000,0.000000,0.000000,0.000000,8.000000,210.470000
1769029779.894938,0,0.000000,84.630000,0.000000,0.230000,19.860000,0.000000,0.000000,0.000000,8.000000,210.490000
1769029779.910673,0,0.000000,83.910000,0.000000,0.120000,19.750000,0.000000,0.000000,0.000000,8.000000,210.500000
1769029779.936575,0,0.000000,83.440000,0.000000,0.250000,19.800000,0.000000,0.000000,0.000000,8.000000,210.520000
1769029779.936575,0,0.000000,83.010000,0.000000,0.250000,19.860000,0.000000,0.000000,0.000000,8.000000,210.530000
1769029779.958700,0,0.000000,83.160000,0.000000,0.140000,19.800000,0.000000,0.000000,0.000000,8.000000,210.550000
1769029779.958700,0,0.000000,83.800000,0.000000,0.170000,19.800000,0.000000,0.000000,0.000000,8.000000,210.570000
1769029779.987222,0,0.000000,84.700000,0.000000,0.230000,19.860000,0.000000,0.000000,0.460000,8.000000,210.580000
1769029780.006254,0,0.000000,85.510000,0.000000,0.400000,20.190000,0.000000,0.000000,0.000000,8.000000,210.600000
1769029780.022159,0,0.000000,85.480000,0.000000,0.270000,20.070000,0.000000,0.000000,0.230000,8.000000,210.610000
1769029780.022159,0,0.000000,85.260000,0.000000,0.200000,19.920000,0.000000,0.000000,0.460000,8.000000,210.630000
1769029780.022159,0,0.000000,85.230000,0.000000,0.180000,19.630000,0.000000,0.000000,0.000000,8.000000,210.640000
1769029780.054312,0,0.000000,85.260000,0.000000,0.200000,19.860000,0.000000,0.000000,0.000000,8.000000,210.660000
1769029780.069999,0,0.000000,85.290000,0.000000,0.180000,19.800000,0.000000,0.000000,0.930000,8.000000,210.670000
1769029780.102100,0,0.000000,85.050000,0.000000,0.110000,19.750000,0.000000,0.000000,0.230000,8.000000,210.690000
1769029780.117841,0,0.000000,84.940000,0.000000,0.140000,19.800000,0.000000,0.000000,0.000000,8.000000,210.710000
1769029780.117841,0,0.000000,84.700000,0.000000,0.100000,19.750000,0.000000,0.000000,0.000000,8.000000,210.720000
1769029780.149399,0,0.000000,84.590000,0.000000,0.090000,19.750000,0.000000,0.000000,0.230000,8.000000,210.740000
1769029780.149399,0,0.000000,84.430000,0.000000,0.100000,19.530000,0.000000,0.000000,0.000000,8.000000,210.750000
1769029780.165320,0,0.000000,84.300000,0.000000,0.140000,19.590000,0.000000,0.000000,0.230000,8.000000,210.770000
1769029780.187369,0,0.000000,84.190000,0.000000,0.180000,19.800000,0.000000,0.000000,0.000000,8.000000,210.770000
1769029780.187369,0,0.000000,84.040000,0.000000,0.110000,19.630000,0.000000,0.000000,0.000000,8.000000,210.800000
1769029780.229096,0,0.000000,83.930000,0.000000,0.090000,19.750000,0.000000,0.000000,0.000000,8.000000,210.800000
1769029780.229096,0,0.000000,83.870000,0.000000,0.200000,19.590000,0.000000,0.000000,0.230000,8.000000,210.830000
1769029780.229096,0,0.000000,83.620000,0.000000,0.140000,19.750000,0.000000,0.000000,0.930000,8.000000,210.850000
1769029780.260593,0,0.000000,83.520000,0.000000,0.070000,19.700000,0.000000,0.000000,0.230000,8.000000,210.860000
1769029780.260593,0,0.000000,83.370000,0.000000,0.120000,19.960000,0.000000,0.000000,0.230000,8.000000,210.880000
1769029780.276270,0,0.000000,82.970000,0.000000,0.140000,19.470000,0.000000,0.000000,0.000000,8.000000,210.880000
1769029780.308146,0,0.000000,82.630000,0.000000,0.050000,19.920000,0.000000,0.000000,0.230000,8.000000,210.910000
1769029780.308146,0,0.000000,82.580000,0.000000,0.070000,19.530000,0.000000,0.000000,0.230000,8.000000,210.910000
1769029780.308146,0,0.000000,82.630000,0.000000,0.030000,19.860000,0.000000,0.000000,0.000000,8.000000,210.940000
1769029780.355500,0,0.000000,82.660000,0.000000,0.120000,19.630000,0.000000,0.000000,0.000000,8.000000,210.940000
1769029780.355500,0,0.000000,82.860000,0.000000,0.100000,20.030000,0.000000,0.000000,0.230000,8.000000,210.970000
1769029780.355500,0,0.000000,82.790000,0.000000,0.050000,19.750000,0.000000,0.000000,0.000000,8.000000,210.970000
1769029780.387646,0,0.000000,83.010000,0.000000,0.090000,19.800000,0.000000,0.000000,0.000000,8.000000,211.000000
1769029780.387646,0,0.000000,83.120000,0.000000,0.110000,19.800000,0.000000,0.000000,0.460000,8.000000,211.000000
1769029780.434907,0,0.000000,83.340000,0.000000,0.200000,19.700000,0.000000,0.000000,0.690000,8.000000,211.020000
1769029780.434907,0,0.000000,83.250000,0.000000,0.150000,19.700000,0.000000,0.000000,0.930000,8.000000,211.030000
1769029780.434907,0,0.000000,83.050000,0.000000,0.100000,19.860000,0.000000,0.000000,0.230000,8.000000,211.050000
1769029780.466417,0,0.000000,82.900000,0.000000,0.110000,19.800000,0.000000,0.000000,0.000000,8.000000,211.070000
1769029780.513965,0,0.000000,82.810000,0.000000,0.070000,19.920000,0.000000,0.000000,0.230000,8.000000,211.080000
1769029780.545393,0,0.000000,82.860000,0.000000,0.100000,19.860000,0.000000,0.000000,0.000000,8.000000,211.110000
1769029780.545393,0,0.000000,82.980000,0.000000,0.200000,19.800000,0.000000,0.000000,0.000000,8.000000,211.110000
1769029780.561221,0,0.000000,83.020000,0.000000,0.070000,19.700000,0.000000,0.000000,0.230000,8.000000,211.130000
1769029780.577183,0,0.000000,83.410000,0.000000,0.140000,19.960000,0.000000,0.000000,0.000000,8.000000,211.160000
1769029780.619450,0,0.000000,83.520000,0.000000,0.180000,19.750000,0.000000,0.000000,0.000000,8.000000,211.190000
1769029780.619450,0,0.000000,83.250000,0.000000,0.050000,19.750000,0.000000,0.000000,0.000000,8.000000,211.210000
1769029780.672901,0,0.000000,83.090000,0.000000,0.120000,19.700000,0.000000,0.000000,0.000000,8.000000,211.220000
1769029780.720167,0,0.000000,83.060000,0.000000,0.120000,19.800000,0.000000,0.000000,0.460000,8.000000,211.240000
1769029780.720167,0,0.000000,83.010000,0.000000,0.090000,19.800000,0.000000,0.000000,0.000000,8.000000,211.250000
1769029780.720167,0,0.000000,82.860000,0.000000,0.110000,19.700000,0.000000,0.000000,0.000000,8.000000,211.270000
1769029780.751786,0,0.000000,82.870000,0.000000,0.170000,19.750000,0.000000,0.000000,0.690000,8.000000,211.320000
1769029780.751786,0,0.000000,82.730000,0.000000,0.090000,19.630000,0.000000,0.000000,0.000000,8.000000,211.350000
1769029780.751786,0,0.000000,82.590000,0.000000,0.150000,19.700000,0.000000,0.000000,0.230000,8.000000,211.360000
1769029780.751786,0,0.000000,82.540000,0.000000,0.100000,19.800000,0.000000,0.000000,0.000000,8.000000,211.380000
1769029780.767680,0,0.000000,82.430000,0.000000,0.050000,19.700000,0.000000,0.000000,0.230000,8.000000,211.390000
1769029780.799083,0,0.000000,82.430000,0.000000,0.090000,19.530000,0.000000,0.000000,0.000000,8.000000,211.410000
1769029780.815092,0,0.000000,82.330000,0.000000,0.170000,19.750000,0.000000,0.000000,0.000000,8.000000,211.420000
1769029780.862694,0,0.000000,82.480000,0.000000,0.140000,19.800000,0.000000,0.000000,0.000000,8.000000,211.440000
1769029780.862694,0,0.000000,82.620000,0.000000,0.140000,19.860000,0.000000,0.000000,0.000000,8.000000,211.460000
1769029780.862694,0,0.000000,83.130000,0.000000,0.110000,19.800000,0.000000,0.000000,0.000000,8.000000,211.470000
1769029780.894239,0,0.000000,83.830000,0.000000,0.170000,19.800000,0.000000,0.000000,0.000000,8.000000,211.490000
1769029780.973761,0,0.000000,84.430000,0.000000,0.090000,19.630000,0.000000,0.000000,0.230000,8.000000,211.500000
1769029781.013842,0,0.000000,84.760000,0.000000,0.120000,19.860000,0.000000,0.000000,0.000000,8.000000,211.520000
1769029781.013842,0,0.000000,85.060000,0.000000,0.150000,19.800000,0.000000,0.000000,0.690000,8.000000,211.530000
1769029781.021671,0,0.000000,85.370000,0.000000,0.230000,20.070000,0.000000,0.000000,0.000000,8.000000,211.550000
1769029781.021671,0,0.000000,85.340000,0.000000,0.230000,19.750000,0.000000,0.000000,0.000000,8.000000,211.630000
1769029781.037689,0,0.000000,85.380000,0.000000,0.200000,19.750000,0.000000,0.000000,0.000000,8.000000,211.640000
1769029781.069451,0,0.000000,85.370000,0.000000,0.270000,19.960000,0.000000,0.000000,0.230000,8.000000,211.660000
1769029781.069451,0,0.000000,85.440000,0.000000,0.230000,19.920000,0.000000,0.000000,0.000000,8.000000,211.670000
1769029781.133371,0,0.000000,85.300000,0.000000,0.280000,19.960000,0.000000,0.000000,0.000000,8.000000,211.690000
1769029781.165550,0,0.000000,85.370000,0.000000,0.250000,19.960000,0.000000,0.000000,0.230000,8.000000,211.710000
1769029781.200729,0,0.000000,85.260000,0.000000,0.200000,19.960000,0.000000,0.000000,0.000000,8.000000,211.720000
1769029781.200729,0,0.000000,85.440000,0.000000,0.230000,20.030000,0.000000,0.000000,0.230000,8.000000,211.740000
1769029781.200729,0,0.000000,85.340000,0.000000,0.250000,19.800000,0.000000,0.000000,0.000000,8.000000,211.800000
1769029781.228966,0,0.000000,85.510000,0.000000,0.280000,19.920000,0.000000,0.000000,0.000000,8.000000,211.800000
1769029781.276465,0,0.000000,85.450000,0.000000,0.170000,19.800000,0.000000,0.000000,0.000000,8.000000,211.830000
1769029781.276465,0,0.000000,85.410000,0.000000,0.250000,19.860000,0.000000,0.000000,0.000000,8.000000,211.830000
1769029781.308354,0,0.000000,85.330000,0.000000,0.280000,19.860000,0.000000,0.000000,0.000000,8.000000,211.860000
1769029781.355949,0,0.000000,85.450000,0.000000,0.200000,20.070000,0.000000,0.000000,0.460000,8.000000,211.880000
1769029781.388846,0,0.000000,85.300000,0.000000,0.310000,19.800000,0.000000,0.000000,0.000000,8.000000,211.880000
1769029781.388846,0,0.000000,85.370000,0.000000,0.230000,19.920000,0.000000,0.000000,0.000000,8.000000,211.910000
1769029781.388846,0,0.000000,85.380000,0.000000,0.400000,19.920000,0.000000,0.000000,0.000000,8.000000,211.970000
1769029781.388846,0,0.000000,85.370000,0.000000,0.340000,20.070000,0.000000,0.000000,0.000000,8.000000,211.970000
1769029781.418863,0,0.000000,85.410000,0.000000,0.400000,20.190000,0.000000,0.000000,0.000000,8.000000,212.000000
1769029781.450942,0,0.000000,85.480000,0.000000,0.400000,20.190000,0.000000,0.000000,0.000000,8.000000,212.020000
1769029781.498224,0,0.000000,85.380000,0.000000,0.440000,19.960000,0.000000,0.000000,0.000000,8.000000,212.030000
1769029781.498224,0,0.000000,85.450000,0.000000,0.270000,20.070000,0.000000,0.000000,0.000000,8.000000,212.050000
1769029781.498224,0,0.000000,85.480000,0.000000,0.380000,19.920000,0.000000,0.000000,0.000000,8.000000,212.070000
1769029781.498224,0,0.000000,85.370000,0.000000,0.280000,19.800000,0.000000,0.000000,0.000000,8.000000,212.080000
1769029781.498224,0,0.000000,85.480000,0.000000,0.210000,19.860000,0.000000,0.000000,0.000000,8.000000,212.110000
1769029781.530129,0,0.000000,85.450000,0.000000,0.200000,19.920000,0.000000,0.000000,0.230000,8.000000,212.110000
1769029781.530129,0,0.000000,85.450000,0.000000,0.150000,19.960000,0.000000,0.000000,0.000000,8.000000,212.130000
1769029781.561916,0,0.000000,85.370000,0.000000,0.140000,19.750000,0.000000,0.000000,0.000000,8.000000,212.140000
1769029781.577844,0,0.000000,85.370000,0.000000,0.170000,19.800000,0.000000,0.000000,0.000000,8.000000,212.160000
1769029781.577844,0,0.000000,85.190000,0.000000,0.090000,19.800000,0.000000,0.000000,0.460000,8.000000,212.170000
1769029781.609853,0,0.000000,85.120000,0.000000,0.170000,19.800000,0.000000,0.000000,0.690000,8.000000,212.190000
1769029781.609853,0,0.000000,84.940000,0.000000,0.150000,19.750000,0.000000,0.000000,0.000000,8.000000,212.210000
1769029781.625903,0,0.000000,85.050000,0.000000,0.140000,19.860000,0.000000,0.000000,0.230000,8.000000,212.220000
1769029781.641856,0,0.000000,84.980000,0.000000,0.150000,19.700000,0.000000,0.000000,0.000000,8.000000,212.240000
1769029781.641856,0,0.000000,85.010000,0.000000,0.090000,19.700000,0.000000,0.000000,0.230000,8.000000,212.250000
1769029781.673398,0,0.000000,84.940000,0.000000,0.140000,19.700000,0.000000,0.000000,0.460000,8.000000,212.270000
1769029781.701447,0,0.000000,85.080000,0.000000,0.030000,19.800000,0.000000,0.000000,0.230000,8.000000,212.280000
1769029781.701447,0,0.000000,85.120000,0.000000,0.090000,19.920000,0.000000,0.000000,0.000000,8.000000,212.300000
1769029781.721593,0,0.000000,85.130000,0.000000,0.100000,19.700000,0.000000,0.000000,0.000000,8.000000,212.320000
1769029781.737582,0,0.000000,85.120000,0.000000,0.230000,19.800000,0.000000,0.000000,0.000000,8.000000,212.330000
1769029781.737582,0,0.000000,84.980000,0.000000,0.210000,19.750000,0.000000,0.000000,0.460000,8.000000,212.350000
1769029781.769625,0,0.000000,85.020000,0.000000,0.100000,19.750000,0.000000,0.000000,0.460000,8.000000,212.360000
1769029781.769625,0,0.000000,84.700000,0.000000,0.200000,19.800000,0.000000,0.000000,0.000000,8.000000,212.380000
1769029781.789261,0,0.000000,84.830000,0.000000,0.140000,19.700000,0.000000,0.000000,0.000000,8.000000,212.390000
1769029781.801427,0,0.000000,84.660000,0.000000,0.150000,19.700000,0.000000,0.000000,0.230000,8.000000,212.410000
1769029781.817261,0,0.000000,84.690000,0.000000,0.030000,19.750000,0.000000,0.000000,0.000000,8.000000,212.420000
1769029781.833112,0,0.000000,84.580000,0.000000,0.140000,19.750000,0.000000,0.000000,0.000000,8.000000,212.440000
1769029781.849151,0,0.000000,84.690000,0.000000,0.110000,19.750000,0.000000,0.000000,0.000000,8.000000,212.460000
1769029781.881107,0,0.000000,84.630000,0.000000,0.200000,19.530000,0.000000,0.000000,0.000000,8.000000,212.470000
1769029781.881107,0,0.000000,84.700000,0.000000,0.070000,19.700000,0.000000,0.000000,0.000000,8.000000,212.490000
