epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeletottery Level (Volts)
1772555117.586671,0,0.000000,26.400000,0.000000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,41.970000
1772555117.602597,0,0.000000,24.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.990000
1772555117.602597,0,0.000000,23.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,42.000000
1772555117.602597,0,0.000000,22.370000,0.000000,0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,42.020000
1772555117.634333,0,0.000000,21.760000,0.000000,0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,42.020000
1772555117.652379,0,0.000000,21.470000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.430000,8.000000,42.040000
1772555117.666378,0,0.000000,21.590000,0.000000,0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,42.060000
1772555117.697816,0,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.080000
1772555117.713458,0,0.000000,22.570000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.100000,8.000000,42.090000
1772555117.729164,0,0.000000,23.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,42.110000
1772555117.729164,0,0.000000,24.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.110000
1772555117.729164,0,0.000000,26.070000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,42.130000
1772555117.760526,0,0.000000,27.880000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.430000,8.000000,42.150000
1772555117.776160,0,0.000000,29.610000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,42.160000
1772555117.823871,0,0.000000,31.110000,0.000000,0.010000,0.000000,0.000000,0.000000,0.430000,8.000000,42.180000
1772555117.855503,0,0.000000,32.290000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,42.200000
1772555117.855503,0,0.000000,32.590000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,42.200000
1772555117.855503,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.220000
1772555117.886902,0,0.000000,31.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,8.000000,42.250000
1772555117.902922,0,0.000000,30.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,8.000000,42.270000
1772555117.902922,0,0.000000,29.290000,0.000000,0.300000,0.000000,0.000000,0.000000,1.540000,8.000000,42.290000
1772555117.918819,0,0.000000,28.070000,0.000000,0.300000,0.000000,0.000000,0.000000,2.000000,8.000000,42.290000
1772555117.918819,0,0.000000,26.980000,0.000000,0.400000,0.000000,0.000000,0.000000,2.000000,8.000000,42.310000
1772555117.952830,0,0.000000,25.700000,0.000000,0.280000,0.000000,0.000000,0.000000,1.870000,8.000000,42.330000
1772555117.952830,0,0.000000,24.450000,0.000000,0.230000,0.000000,0.000000,0.000000,1.760000,8.000000,42.340000
1772555117.952830,0,0.000000,23.350000,0.000000,0.280000,0.000000,0.000000,0.000000,1.540000,8.000000,42.360000
1772555117.966345,0,0.000000,22.400000,0.000000,0.250000,0.000000,0.000000,0.000000,1.650000,8.000000,42.380000
1772555117.982026,0,0.000000,21.560000,0.000000,0.310000,0.000000,0.000000,0.000000,1.760000,8.000000,42.380000
1772555117.997673,0,0.000000,21.180000,0.000000,0.180000,0.000000,0.000000,0.000000,1.540000,8.000000,42.400000
1772555118.029082,0,0.000000,21.070000,0.000000,0.170000,0.000000,0.000000,0.000000,2.220000,8.000000,42.410000
1772555118.044725,0,0.000000,21.270000,0.000000,0.210000,0.000000,0.000000,0.000000,1.440000,8.000000,42.430000
1772555118.060374,0,0.000000,22.090000,0.000000,0.030000,0.000000,0.000000,0.000000,0.550000,8.000000,42.450000
1772555118.060374,0,0.000000,23.060000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.660000,8.000000,42.470000
1772555118.091792,0,0.000000,24.190000,0.000000,0.050000,0.000000,0.000000,0.000000,0.430000,8.000000,42.470000
1772555118.091792,0,0.000000,25.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,42.500000
1772555118.107891,0,0.000000,27.470000,0.000000,0.030000,0.000000,0.000000,0.000000,0.100000,8.000000,42.500000
1772555118.123522,0,0.000000,29.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.520000
1772555118.139180,0,0.000000,30.920000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,42.540000
1772555118.170502,0,0.000000,32.380000,0.000000,-0.120000,0.000000,0.000000,0.000000,0.210000,8.000000,42.560000
1772555118.170502,0,0.000000,32.560000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.210000,8.000000,42.580000
1772555118.186190,0,0.000000,32.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.590000
1772555118.201836,0,0.000000,32.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.610000
1772555118.233170,0,0.000000,32.520000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,42.610000
1772555118.252804,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,42.630000
1772555118.264669,0,0.000000,32.500000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,42.650000
1772555118.296009,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,8.000000,42.660000
1772555118.296009,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.680000
1772555118.296009,0,0.000000,32.500000,0.000000,0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,42.700000
1772555118.311684,0,0.000000,32.470000,0.000000,0.090000,0.000000,0.000000,0.000000,0.330000,8.000000,42.700000
1772555118.343147,0,0.000000,32.500000,0.000000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,42.720000
1772555118.343147,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.740000
1772555118.359092,0,0.000000,32.490000,0.000000,0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,42.750000
1772555118.359092,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.770000
1772555118.390458,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,42.790000
1772555118.421930,0,0.000000,32.490000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,42.810000
1772555118.437579,0,0.000000,32.500000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,42.810000
1772555118.437579,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,42.840000
1772555118.468453,0,0.000000,32.520000,0.000000,0.010000,0.000000,0.000000,0.000000,0.330000,8.000000,42.840000
1772555118.484536,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.860000
1772555118.500190,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.880000
1772555118.516212,0,0.000000,32.520000,0.000000,0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,42.900000
1772555118.547754,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.900000
1772555118.547754,0,0.000000,32.490000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.760000,8.000000,42.930000
1772555118.552904,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,42.930000
1772555118.566169,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,42.950000
1772555118.579195,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,42.970000
1772555118.594986,0,0.000000,32.430000,0.000000,0.100000,0.000000,0.000000,0.000000,0.210000,8.000000,42.990000
1772555118.594986,0,0.000000,32.490000,0.000000,0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,43.000000
1772555118.610642,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,43.020000
1772555118.610642,0,0.000000,32.520000,0.000000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,43.020000
1772555118.642135,0,0.000000,32.400000,0.000000,0.010000,0.000000,0.000000,0.000000,0.100000,8.000000,43.040000
1772555118.657866,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,43.060000
1772555118.673555,0,0.000000,32.500000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,43.080000
1772555118.695023,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,43.090000
1772555118.695023,0,0.000000,32.500000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,43.110000
1772555118.720499,0,0.000000,32.430000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.330000,8.000000,43.110000
1772555118.736159,0,0.000000,32.500000,0.000000,0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,43.130000
1772555118.736159,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,43.150000
1772555118.752796,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.660000,8.000000,43.160000
1772555118.783638,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,43.180000
1772555118.783638,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,43.200000
1772555118.799507,0,0.000000,32.470000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,43.200000
1772555118.831274,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,43.220000
1772555118.852877,0,0.000000,32.470000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.100000,8.000000,43.250000
1772555118.862726,0,0.000000,32.520000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,43.250000
1772555118.885309,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.100000,8.000000,43.270000
1772555118.886313,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,43.290000
1772555118.894467,0,0.000000,32.500000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.330000,8.000000,43.310000
1772555118.926221,0,0.000000,32.520000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.330000,8.000000,43.310000
1772555118.942072,0,0.000000,32.490000,0.000000,0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,43.340000
1772555118.958046,0,0.000000,32.470000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,43.340000
1772555118.958046,0,0.000000,32.500000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.210000,8.000000,43.360000
1772555118.989435,0,0.000000,32.470000,0.000000,0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,43.380000
1772555119.005295,0,0.000000,32.540000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,43.400000
1772555119.020947,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,43.400000
1772555119.036740,0,0.000000,32.430000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,43.430000
1772555119.052590,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,43.430000
1772555119.068707,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,43.450000
1772555119.084697,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.470000
1772555119.084697,0,0.000000,32.490000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,43.490000
1772555119.100352,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,43.500000
1772555119.116043,0,0.000000,32.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,43.520000
1772555119.147460,0,0.000000,32.500000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,43.520000
1772555119.147460,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,43.540000
1772555119.163410,0,0.000000,32.520000,0.000000,0.030000,0.000000,0.000000,0.000000,0.020000,8.000000,43.560000
1772555119.163410,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.580000
1772555119.195153,0,0.000000,32.490000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,43.590000
1772555119.211135,0,0.000000,32.500000,0.000000,0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,43.610000
1772555119.226775,0,0.000000,32.470000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.380000,8.000000,43.630000
1772555119.226775,0,0.000000,32.500000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.020000,8.000000,43.630000
1772555119.259049,0,0.000000,32.470000,0.000000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,43.650000
1772555119.273699,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,8.000000,43.660000
1772555119.273699,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.680000
1772555119.305459,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.700000
1772555119.321116,0,0.000000,32.500000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,43.720000
1772555119.336764,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,-0.070000,8.000000,43.720000
1772555119.353159,0,0.000000,32.520000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,43.750000
1772555119.384052,0,0.000000,32.490000,0.000000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,43.750000
1772555119.384052,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,43.770000
1772555119.399780,0,0.000000,32.490000,0.000000,0.050000,0.000000,0.000000,0.000000,0.270000,8.000000,43.790000
1772555119.399780,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.810000
1772555119.415906,0,0.000000,32.500000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,43.810000
1772555119.447513,0,0.000000,32.490000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,43.840000
1772555119.447513,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,43.840000
1772555119.463236,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.270000,8.000000,43.860000
1772555119.479340,0,0.000000,32.500000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.020000,8.000000,43.880000
1772555119.510630,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.900000
1772555119.526270,0,0.000000,32.500000,0.000000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,43.900000
1772555119.553238,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,43.930000
1772555119.553238,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,43.950000
1772555119.573387,0,0.000000,32.430000,0.000000,0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,43.950000
1772555119.573387,0,0.000000,32.490000,0.000000,0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,43.970000
1772555119.589060,0,0.000000,32.430000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070000,8.000000,43.990000
1772555119.604939,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.000000
1772555119.636748,0,0.000000,32.500000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,44.020000
1772555119.636748,0,0.000000,32.410000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,44.040000
1772555119.653438,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.270000,8.000000,44.040000
1772555119.668153,0,0.000000,32.540000,0.000000,0.050000,0.000000,0.000000,0.000000,0.020000,8.000000,44.060000
1772555119.668153,0,0.000000,32.470000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,44.080000
1772555119.699961,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,8.000000,44.090000
1772555119.715624,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.110000
1772555119.731280,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.130000
1772555119.747064,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.130000
1772555119.762762,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.150000
1772555119.778399,0,0.000000,32.470000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.160000
1772555119.778399,0,0.000000,32.500000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.020000,8.000000,44.180000
1772555119.794308,0,0.000000,32.520000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.620000,8.000000,44.200000
1772555119.825852,0,0.000000,32.520000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.270000,8.000000,44.200000
1772555119.841549,0,0.000000,32.540000,0.000000,0.070000,0.000000,0.000000,0.000000,0.020000,8.000000,44.220000
1772555119.853808,0,0.000000,32.470000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.250000
1772555119.872823,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.250000
1772555119.872823,0,0.000000,32.410000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.270000
1772555119.888622,0,0.000000,32.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.290000
1772555119.888622,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.020000,8.000000,44.310000
1772555119.920563,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.310000
1772555119.946431,0,0.000000,32.520000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,44.340000
1772555119.967950,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070000,8.000000,44.360000
1772555119.967950,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.360000
1772555119.983642,0,0.000000,32.500000,0.000000,0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,44.380000
1772555120.015503,0,0.000000,32.490000,0.000000,0.030000,0.000000,0.000000,0.000000,0.380000,8.000000,44.400000
1772555120.037170,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.400000
1772555120.039175,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.430000
1772555120.046935,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,8.000000,44.430000
1772555120.062567,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,44.450000
1772555120.062567,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,8.000000,44.470000
1772555120.094197,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.490000
1772555120.110152,0,0.000000,32.500000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,44.500000
1772555120.125828,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.520000
1772555120.141899,0,0.000000,32.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.520000
1772555120.153904,0,0.000000,32.520000,0.000000,0.050000,0.000000,0.000000,0.000000,0.020000,8.000000,44.540000
1772555120.157584,0,0.000000,32.500000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.020000,8.000000,44.560000
1772555120.189268,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.580000
1772555120.204909,0,0.000000,32.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.590000
1772555120.204909,0,0.000000,32.500000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,44.610000
1772555120.220597,0,0.000000,32.490000,0.000000,0.050000,0.000000,0.000000,0.000000,-0.070000,8.000000,44.610000
1772555120.220597,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.630000
1772555120.254073,0,0.000000,32.520000,0.000000,0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,44.650000
1772555120.268125,0,0.000000,32.500000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.660000
1772555120.284069,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070000,8.000000,44.680000
1772555120.300197,0,0.000000,32.470000,0.000000,0.050000,0.000000,0.000000,0.000000,0.020000,8.000000,44.700000
1772555120.331961,0,0.000000,32.490000,0.000000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,44.700000
1772555120.331961,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,8.000000,44.720000
1772555120.333967,0,0.000000,32.500000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.740000
1772555120.354335,0,0.000000,32.490000,0.000000,0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,44.750000
1772555120.363288,0,0.000000,32.490000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.770000
1772555120.379308,0,0.000000,32.490000,0.000000,0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,44.790000
1772555120.395009,0,0.000000,32.500000,0.000000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,44.790000
1772555120.426439,0,0.000000,32.520000,0.000000,0.030000,0.000000,0.000000,0.000000,0.270000,8.000000,44.810000
1772555120.442120,0,0.000000,32.490000,0.000000,0.010000,0.000000,0.000000,0.000000,0.020000,8.000000,44.830000
1772555120.442120,0,0.000000,32.540000,0.000000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,44.840000
1772555120.457825,0,0.000000,32.500000,0.000000,0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,44.860000
1772555120.489138,0,0.000000,32.500000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,44.880000
1772555120.489138,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.880000
1772555120.504804,0,0.000000,32.490000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.150000,8.000000,44.900000
1772555120.536533,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.910000
1772555120.552217,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,44.930000
1772555120.567861,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,44.950000
1772555120.567861,0,0.000000,32.430000,0.000000,0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,44.970000
1772555120.599443,0,0.000000,32.520000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.020000,8.000000,44.970000
1772555120.615080,0,0.000000,32.520000,0.000000,0.050000,0.000000,0.000000,0.000000,0.020000,8.000000,45.000000
1772555120.631024,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.000000
1772555120.646802,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,45.020000
1772555120.646802,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,45.040000
1772555120.662522,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.150000,8.000000,45.060000
1772555120.662522,0,0.000000,32.470000,0.000000,0.140000,0.000000,0.000000,0.000000,0.150000,8.000000,45.060000
1772555120.694395,0,0.000000,32.520000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,45.090000
1772555120.726016,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070000,8.000000,45.110000
1772555120.726016,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.110000
1772555120.726016,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.130000
1772555120.757310,0,0.000000,32.490000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,45.150000
1772555120.789116,0,0.000000,32.430000,0.000000,0.050000,0.000000,0.000000,0.000000,0.020000,8.000000,45.160000
1772555120.804767,0,0.000000,32.500000,0.000000,0.020000,0.000000,0.000000,0.000000,0.020000,8.000000,45.180000
1772555120.820803,0,0.000000,32.520000,0.000000,0.010000,0.000000,0.000000,0.000000,0.150000,8.000000,45.200000
1772555120.820803,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,45.200000
1772555120.836536,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,8.000000,45.220000
1772555120.854943,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.240000
1772555120.868128,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.250000
1772555120.883783,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.270000
1772555120.899422,0,0.000000,32.520000,0.000000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,45.290000
1772555120.915160,0,0.000000,32.500000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,45.290000
1772555120.915160,0,0.000000,32.470000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,45.310000
1772555120.915160,0,0.000000,32.500000,0.000000,0.050000,0.000000,0.000000,0.000000,0.270000,8.000000,45.330000
1772555120.946645,0,0.000000,32.500000,0.000000,-0.050000,0.000000,0.000000,0.000000,-0.070000,8.000000,45.340000
1772555120.962731,0,0.000000,32.490000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,45.360000
1772555120.981914,0,0.000000,32.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.380000
1772555121.026435,0,0.000000,32.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.380000
1772555121.042080,0,0.000000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,8.000000,45.400000
1772555121.042080,0,0.000000,32.490000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.020000,8.000000,45.410000
1772555121.057775,0,0.000000,32.490000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.150000,8.000000,45.430000
1772555121.057775,0,0.000000,32.520000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,45.450000
