epoch,mark,Unused,Ankused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds),Battery Level (Volts),???
1770067926.763483,0,0.000000,45.490000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,161.970000
1770067926.795393,0,0.000000,45.410000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,161.990000
1770067926.795393,0,0.000000,45.490000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.000000
1770067926.795393,0,0.000000,45.400000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,162.020000
1770067926.811230,0,0.000000,45.500000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,162.020000
1770067926.827214,0,0.000000,45.410000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.050000
1770067926.858576,0,0.000000,45.450000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.050000
1770067926.858576,0,0.000000,45.450000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,162.080000
1770067926.874255,0,0.000000,45.540000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,162.080000
1770067926.874255,0,0.000000,45.450000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,162.110000
1770067926.911867,0,0.000000,45.520000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.110000
1770067926.922728,0,0.000000,45.540000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,162.130000
1770067926.922728,0,0.000000,45.520000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,162.140000
1770067926.954388,0,0.000000,45.500000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,162.160000
1770067926.986393,0,0.000000,45.650000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,162.170000
1770067926.986393,0,0.000000,45.590000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.190000
1770067927.018452,0,0.000000,45.680000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,162.210000
1770067927.018452,0,0.000000,45.700000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,162.220000
1770067927.018452,0,0.000000,45.770000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.240000
1770067927.050099,0,0.000000,45.910000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,162.250000
1770067927.078059,0,0.000000,45.910000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.270000
1770067927.078059,0,0.000000,45.930000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,162.280000
1770067927.080069,0,0.000000,45.880000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,162.300000
1770067927.126097,0,0.000000,45.880000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,162.320000
1770067927.126097,0,0.000000,45.880000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.330000
1770067927.128106,0,0.000000,45.930000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,162.350000
1770067927.153578,0,0.000000,46.150000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,162.360000
1770067927.153578,0,0.000000,46.110000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,162.380000
1770067927.178921,0,0.000000,46.240000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,162.390000
1770067927.208864,0,0.000000,46.250000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,162.410000
1770067927.208864,0,0.000000,46.240000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.420000
1770067927.240980,0,0.000000,46.240000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,162.440000
1770067927.240980,0,0.000000,46.270000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,162.460000
1770067927.257123,0,0.000000,46.240000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,162.470000
1770067927.288793,0,0.000000,46.330000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.490000
1770067927.288793,0,0.000000,46.360000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.500000
1770067927.320559,0,0.000000,46.180000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,162.520000
1770067927.320559,0,0.000000,46.340000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.520000
1770067927.320559,0,0.000000,46.330000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.550000
1770067927.336708,0,0.000000,46.330000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,162.570000
1770067927.368582,0,0.000000,46.330000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.580000
1770067927.384414,0,0.000000,46.310000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.580000
1770067927.384414,0,0.000000,46.240000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.610000
1770067927.416324,0,0.000000,46.250000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,162.610000
1770067927.416324,0,0.000000,46.240000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,162.630000
1770067927.448131,0,0.000000,46.180000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.640000
1770067927.448131,0,0.000000,46.310000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,162.660000
1770067927.480112,0,0.000000,46.220000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.670000
1770067927.480112,0,0.000000,46.220000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.690000
1770067927.495950,0,0.000000,46.240000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.720000
1770067927.495950,0,0.000000,46.310000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,162.720000
1770067927.543740,0,0.000000,46.330000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,162.750000
1770067927.543740,0,0.000000,46.310000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,162.750000
1770067927.543740,0,0.000000,46.310000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,162.770000
1770067927.543740,0,0.000000,46.340000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,162.780000
1770067927.591450,0,0.000000,46.400000,0.000000,0.150000,0.000000,0.000000,0.010000,0.000000,8.000000,162.800000
1770067927.591450,0,0.000000,46.330000,0.000000,0.120000,0.000000,0.000000,0.020000,0.000000,8.000000,162.820000
1770067927.591450,0,0.000000,46.430000,0.000000,0.110000,0.000000,0.000000,0.030000,0.000000,8.000000,162.830000
1770067927.623140,0,0.000000,46.430000,0.000000,0.250000,0.000000,0.000000,0.050000,0.000000,8.000000,162.850000
1770067927.655332,0,0.000000,46.400000,0.000000,0.180000,0.000000,0.000000,0.050000,0.000000,8.000000,162.860000
1770067927.655332,0,0.000000,46.500000,0.000000,0.210000,0.000000,0.000000,0.050000,0.000000,8.000000,162.880000
1770067927.671247,0,0.000000,46.540000,0.000000,0.150000,0.000000,0.000000,0.050000,0.000000,8.000000,162.880000
1770067927.705326,0,0.000000,46.540000,0.000000,0.180000,0.000000,0.000000,0.070000,0.000000,8.000000,162.910000
1770067927.705326,0,0.000000,46.560000,0.000000,0.180000,0.000000,0.000000,0.070000,0.000000,8.000000,162.910000
1770067927.735215,0,0.000000,46.500000,0.000000,0.180000,0.000000,0.000000,0.070000,0.000000,8.000000,162.940000
1770067927.735215,0,0.000000,46.500000,0.000000,0.110000,0.000000,0.000000,0.070000,0.000000,8.000000,162.940000
1770067927.751174,0,0.000000,46.520000,0.000000,0.170000,0.000000,0.000000,0.090000,0.000000,8.000000,162.970000
1770067927.751174,0,0.000000,46.470000,0.000000,0.170000,0.000000,0.000000,0.090000,0.000000,8.000000,162.990000
1770067927.785333,0,0.000000,46.610000,0.000000,0.210000,0.000000,0.000000,0.100000,0.000000,8.000000,163.000000
1770067927.785333,0,0.000000,46.500000,0.000000,0.200000,0.000000,0.000000,0.100000,0.000000,8.000000,163.020000
1770067927.814426,0,0.000000,46.560000,0.000000,0.100000,0.000000,0.000000,0.100000,0.000000,8.000000,163.020000
1770067927.830186,0,0.000000,46.610000,0.000000,0.120000,0.000000,0.000000,0.100000,0.000000,8.000000,163.050000
1770067927.846323,0,0.000000,46.560000,0.000000,0.090000,0.000000,0.000000,0.110000,0.000000,8.000000,163.050000
1770067927.862407,0,0.000000,46.560000,0.000000,0.110000,0.000000,0.000000,0.120000,0.000000,8.000000,163.080000
1770067927.894221,0,0.000000,46.610000,0.000000,0.200000,0.000000,0.000000,0.120000,0.000000,8.000000,163.080000
1770067927.894221,0,0.000000,46.700000,0.000000,0.200000,0.000000,0.000000,0.140000,0.000000,8.000000,163.110000
1770067927.925984,0,0.000000,46.680000,0.000000,0.140000,0.000000,0.000000,0.140000,0.000000,8.000000,163.110000
1770067927.925984,0,0.000000,46.660000,0.000000,0.180000,0.000000,0.000000,0.150000,0.000000,8.000000,163.130000
1770067927.941684,0,0.000000,46.720000,0.000000,0.230000,0.000000,0.000000,0.170000,0.000000,8.000000,163.140000
1770067927.941684,0,0.000000,46.750000,0.000000,0.170000,0.000000,0.000000,0.180000,0.000000,8.000000,163.160000
1770067927.973094,0,0.000000,46.840000,0.000000,0.180000,0.000000,0.000000,0.180000,0.000000,8.000000,163.170000
1770067927.988841,0,0.000000,46.860000,0.000000,0.170000,0.000000,0.000000,0.200000,0.000000,8.000000,163.190000
1770067928.004576,0,0.000000,46.180000,0.000000,1.030000,0.000000,0.000000,0.230000,0.070000,8.000000,163.210000
1770067928.004576,0,0.000000,46.450000,0.000000,0.610000,0.000000,0.000000,0.230000,0.050000,8.000000,163.220000
1770067928.036151,0,0.000000,46.950000,0.000000,0.490000,0.000000,0.000000,0.230000,0.010000,8.000000,163.240000
1770067928.081999,0,0.000000,47.090000,0.000000,0.150000,0.000000,0.000000,0.250000,0.000000,8.000000,163.250000
1770067928.081999,0,0.000000,47.130000,0.000000,0.230000,0.000000,0.000000,0.270000,0.000000,8.000000,163.270000
1770067928.098710,0,0.000000,47.060000,0.000000,0.110000,0.000000,0.000000,0.280000,0.000000,8.000000,163.280000
1770067928.114392,0,0.000000,47.150000,0.000000,0.150000,0.000000,0.000000,0.280000,0.000000,8.000000,163.300000
1770067928.114392,0,0.000000,47.130000,0.000000,0.150000,0.000000,0.000000,0.280000,0.000000,8.000000,163.320000
1770067928.146045,0,0.000000,47.220000,0.000000,0.180000,0.000000,0.000000,0.280000,0.000000,8.000000,163.330000
1770067928.146045,0,0.000000,47.110000,0.000000,0.170000,0.000000,0.000000,0.300000,0.000000,8.000000,163.350000
1770067928.177829,0,0.000000,47.200000,0.000000,0.170000,0.000000,0.000000,0.300000,0.000000,8.000000,163.360000
1770067928.193949,0,0.000000,47.250000,0.000000,0.150000,0.000000,0.000000,0.300000,0.000000,8.000000,163.380000
1770067928.193949,0,0.000000,47.200000,0.000000,0.150000,0.000000,0.000000,0.300000,0.000000,8.000000,163.390000
1770067928.193949,0,0.000000,47.250000,0.000000,0.120000,0.000000,0.000000,0.300000,0.000000,8.000000,163.410000
1770067928.225486,0,0.000000,47.220000,0.000000,0.170000,0.000000,0.000000,0.300000,0.000000,8.000000,163.420000
1770067928.225486,0,0.000000,47.270000,0.000000,0.120000,0.000000,0.000000,0.300000,0.000000,8.000000,163.440000
1770067928.271128,0,0.000000,47.220000,0.000000,0.180000,0.000000,0.000000,0.300000,0.000000,8.000000,163.460000
1770067928.272878,0,0.000000,47.180000,0.000000,0.150000,0.000000,0.000000,0.280000,0.000000,8.000000,163.470000
1770067928.295803,0,0.000000,47.150000,0.000000,0.200000,0.000000,0.000000,0.280000,0.000000,8.000000,163.490000
1770067928.295803,0,0.000000,46.200000,0.000000,1.050000,0.000000,0.000000,0.280000,0.070000,8.000000,163.500000
1770067928.295803,0,0.000000,46.650000,0.000000,0.920000,0.000000,0.000000,0.230000,0.050000,8.000000,163.520000
1770067928.320514,0,0.000000,47.060000,0.000000,0.360000,0.000000,0.000000,0.200000,0.010000,8.000000,163.520000
1770067928.336232,0,0.000000,47.150000,0.000000,0.150000,0.000000,0.000000,0.180000,0.000000,8.000000,163.550000
1770067928.367709,0,0.000000,47.110000,0.000000,0.150000,0.000000,0.000000,0.170000,0.000000,8.000000,163.550000
1770067928.367709,0,0.000000,47.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,8.000000,163.580000
1770067928.398834,0,0.000000,47.000000,0.000000,0.210000,0.000000,0.000000,0.140000,0.000000,8.000000,163.580000
1770067928.398834,0,0.000000,46.930000,0.000000,0.140000,0.000000,0.000000,0.100000,0.000000,8.000000,163.610000
1770067928.414649,0,0.000000,46.860000,0.000000,0.170000,0.000000,0.000000,0.070000,0.000000,8.000000,163.610000
1770067928.414649,0,0.000000,46.880000,0.000000,0.090000,0.000000,0.000000,0.030000,0.000000,8.000000,163.630000
1770067928.458717,0,0.000000,46.790000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.640000
1770067928.458717,0,0.000000,46.750000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.660000
1770067928.488350,0,0.000000,46.790000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,163.670000
1770067928.488350,0,0.000000,46.750000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,163.690000
1770067928.509683,0,0.000000,46.680000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.720000
1770067928.541156,0,0.000000,46.610000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,163.720000
1770067928.541156,0,0.000000,46.610000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.750000
1770067928.572755,0,0.000000,46.580000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,163.750000
1770067928.572755,0,0.000000,46.500000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.770000
1770067928.572755,0,0.000000,46.500000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.780000
1770067928.604555,0,0.000000,46.470000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.800000
1770067928.604555,0,0.000000,46.470000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,163.820000
1770067928.652316,0,0.000000,46.360000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.830000
1770067928.652316,0,0.000000,46.400000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,163.850000
1770067928.652316,0,0.000000,46.360000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,163.860000
1770067928.683784,0,0.000000,46.450000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,163.880000
1770067928.683784,0,0.000000,46.380000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,163.890000
1770067928.717417,0,0.000000,46.430000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,163.910000
1770067928.717417,0,0.000000,46.400000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,163.920000
1770067928.748605,0,0.000000,46.330000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,163.940000
1770067928.778583,0,0.000000,46.270000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,163.960000
1770067928.778583,0,0.000000,46.240000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,163.970000
1770067928.778583,0,0.000000,46.270000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,163.990000
1770067928.794277,0,0.000000,46.240000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,164.000000
1770067928.825783,0,0.000000,46.360000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.020000
1770067928.825783,0,0.000000,46.240000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,164.030000
1770067928.825783,0,0.000000,46.180000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.050000
1770067928.857436,0,0.000000,46.180000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,164.070000
1770067928.857436,0,0.000000,46.090000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.080000
1770067928.889096,0,0.000000,45.970000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,164.100000
1770067928.889096,0,0.000000,46.040000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.110000
1770067928.920772,0,0.000000,46.060000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.130000
1770067928.952292,0,0.000000,46.250000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.130000
1770067928.952292,0,0.000000,46.110000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.160000
1770067928.952292,0,0.000000,46.240000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,164.160000
1770067929.000273,0,0.000000,46.220000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,164.190000
1770067929.000273,0,0.000000,46.150000,0.000000,0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,164.190000
1770067929.000273,0,0.000000,46.360000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.220000
1770067929.000273,0,0.000000,46.400000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,164.240000
1770067929.055086,0,0.000000,46.430000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,164.250000
1770067929.056103,0,0.000000,46.430000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.270000
1770067929.056103,0,0.000000,46.450000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.270000
1770067929.096328,0,0.000000,46.450000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.300000
1770067929.096328,0,0.000000,46.500000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,164.300000
1770067929.096328,0,0.000000,46.470000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.330000
1770067929.112329,0,0.000000,46.470000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,164.330000
1770067929.159826,0,0.000000,46.520000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.360000
1770067929.159826,0,0.000000,46.500000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.380000
1770067929.159826,0,0.000000,46.520000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.380000
1770067929.159826,0,0.000000,46.540000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,164.410000
1770067929.223613,0,0.000000,46.520000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,164.410000
1770067929.223613,0,0.000000,46.650000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.440000
1770067929.223613,0,0.000000,46.580000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.440000
1770067929.255525,0,0.000000,46.580000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,164.470000
1770067929.271466,0,0.000000,46.680000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,164.470000
1770067929.302976,0,0.000000,46.650000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.500000
1770067929.302976,0,0.000000,46.630000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.500000
1770067929.302976,0,0.000000,46.660000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,164.520000
1770067929.335105,0,0.000000,46.660000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,164.530000
1770067929.335105,0,0.000000,46.680000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.550000
1770067929.367066,0,0.000000,46.790000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,164.580000
1770067929.382988,0,0.000000,46.680000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,164.580000
1770067929.382988,0,0.000000,46.790000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.610000
1770067929.414553,0,0.000000,46.680000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.610000
1770067929.414553,0,0.000000,46.660000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.630000
1770067929.446479,0,0.000000,46.650000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,164.640000
1770067929.478251,0,0.000000,46.540000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,164.660000
1770067929.478251,0,0.000000,46.430000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.670000
1770067929.494387,0,0.000000,46.380000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,164.690000
1770067929.494387,0,0.000000,46.360000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.710000
1770067929.526201,0,0.000000,46.380000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,164.720000
1770067929.526201,0,0.000000,46.250000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.740000
1770067929.557446,0,0.000000,46.240000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,164.750000
1770067929.557446,0,0.000000,46.130000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,164.770000
1770067929.593355,0,0.000000,46.200000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,164.780000
1770067929.595364,0,0.000000,46.200000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.800000
1770067929.620962,0,0.000000,46.330000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,164.820000
1770067929.650390,0,0.000000,46.310000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.830000
1770067929.652400,0,0.000000,46.330000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,164.850000
1770067929.680273,0,0.000000,46.250000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,164.860000
1770067929.680273,0,0.000000,46.150000,0.000000,0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,164.880000
1770067929.682281,0,0.000000,45.950000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,164.880000
1770067929.700082,0,0.000000,45.900000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,164.910000
1770067929.700082,0,0.000000,45.840000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,164.910000
1770067929.732098,0,0.000000,45.700000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,164.940000
1770067929.764016,0,0.000000,45.750000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,164.940000
1770067929.764016,0,0.000000,45.610000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,164.970000
1770067929.792160,0,0.000000,45.630000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,164.990000
1770067929.792160,0,0.000000,45.610000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,165.000000
1770067929.811644,0,0.000000,45.680000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.020000
1770067929.811644,0,0.000000,45.770000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,165.020000
1770067929.843136,0,0.000000,45.680000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,165.050000
1770067929.858978,0,0.000000,45.840000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,165.050000
1770067929.874725,0,0.000000,45.880000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.080000
1770067929.922137,0,0.000000,46.150000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,165.080000
1770067929.922137,0,0.000000,46.310000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,165.110000
1770067929.922137,0,0.000000,46.560000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,165.110000
1770067929.922137,0,0.000000,46.770000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.130000
1770067929.922137,0,0.000000,46.950000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.140000
1770067929.922137,0,0.000000,47.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,165.160000
1770067929.969998,0,0.000000,47.090000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.170000
1770067929.969998,0,0.000000,47.130000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,165.190000
1770067929.969998,0,0.000000,46.990000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.210000
1770067930.017903,0,0.000000,46.970000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.220000
1770067930.017903,0,0.000000,46.680000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,165.240000
1770067930.033825,0,0.000000,46.560000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,165.250000
1770067930.033825,0,0.000000,46.150000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,165.270000
1770067930.081698,0,0.000000,46.040000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,165.280000
1770067930.081698,0,0.000000,45.790000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,165.300000
1770067930.081698,0,0.000000,45.400000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.320000
1770067930.113469,0,0.000000,45.130000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.330000
1770067930.129644,0,0.000000,44.900000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,165.350000
1770067930.161221,0,0.000000,44.790000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,165.360000
1770067930.161221,0,0.000000,44.660000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,165.380000
1770067930.193153,0,0.000000,44.610000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,165.390000
1770067930.193153,0,0.000000,44.590000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,165.410000
1770067930.224682,0,0.000000,44.560000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,165.420000
1770067930.240403,0,0.000000,44.470000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,165.440000
1770067930.256387,0,0.000000,44.400000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,165.460000
1770067930.272340,0,0.000000,44.400000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,165.470000
1770067930.272340,0,0.000000,44.090000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,165.490000
